t,left_ankle_joint
15.110000,0.594762278
15.112500,0.596640457
15.115000,0.598470297
15.117500,0.599301868
15.120000,0.599595510
15.122500,0.599624216
15.125000,0.599644207
15.127500,0.599662507
15.130000,0.599679679
15.132500,0.599695786
15.135000,0.599710848
15.137500,0.599724884
15.140000,0.599737910
15.142500,0.599749943
15.145000,0.599760997
15.147500,0.599771087
15.150000,0.599780226
15.152500,0.599788428
15.155000,0.599795704
15.157500,0.599802066
15.160000,0.599807523
15.162500,0.599812086
15.165000,0.599815764
15.167500,0.599818564
15.170000,0.599820495
15.172500,0.599821564
15.175000,0.599821775
15.177500,0.599821137
15.180000,0.599819652
15.182500,0.599817325
15.185000,0.599814160
15.187500,0.599810160
15.190000,0.599805327
15.192500,0.599464621
15.195000,0.599456175
15.197500,0.600000000
15.200000,0.599879516
15.202500,0.599444442
15.205000,0.599848107
15.207500,0.600000000
15.210000,0.600000000
15.212500,0.600000000
15.215000,0.599359335
15.217500,0.599520001
15.220000,0.599611917
15.222500,0.599642030
15.225000,0.599612569
15.227500,0.599524387
15.230000,0.599377950
15.232500,0.599312626
15.235000,0.599148660
15.237500,0.598963637
15.240000,0.598823103
15.242500,0.598627362
15.245000,0.598368443
15.247500,0.598046320
15.250000,0.597661658
15.252500,0.597215190
15.255000,0.596707657
15.257500,0.596139807
15.260000,0.595512392
15.262500,0.594826174
15.265000,0.594081922
15.267500,0.593280412
15.270000,0.592422435
15.272500,0.591508789
15.275000,0.590540290
15.277500,0.589517764
15.280000,0.588442056
15.282500,0.587314029
15.285000,0.586134565
15.287500,0.584904569
15.290000,0.583624968
15.292500,0.582296716
15.295000,0.580920798
15.297500,0.579498226
15.300000,0.578030047
15.302500,0.576517347
15.305000,0.574961247
15.307500,0.573362914
15.310000,0.571723558
15.312500,0.570044438
15.315000,0.568326867
15.317500,0.566572212
15.320000,0.564781900
15.322500,0.562957421
15.325000,0.561140854
15.327500,0.559394404
15.330000,0.557516539
15.332500,0.555747809
15.335000,0.553948339
15.337500,0.552116171
15.340000,0.550253492
15.342500,0.548362697
15.345000,0.546446275
15.347500,0.544506806
15.350000,0.542546974
15.352500,0.540569565
15.355000,0.538577476
15.357500,0.536573715
15.360000,0.534561410
15.362500,0.532543809
15.365000,0.530524285
15.367500,0.528506343
15.370000,0.526493616
15.372500,0.524489876
15.375000,0.522499032
15.377500,0.520525137
15.380000,0.518572391
15.382500,0.516645146
15.385000,0.514747913
15.387500,0.512885371
15.390000,0.511062382
15.392500,0.509284005
15.395000,0.507555526
15.397500,0.505882500
15.400000,0.504270804
15.402500,0.502726742
15.405000,0.501257190
15.407500,0.499869867
15.410000,0.498573837
15.412500,0.497380596
15.415000,0.496307220
15.417500,0.495383598
15.420000,0.494488332
15.422500,0.493561683
15.425000,0.492602205
15.427500,0.491610513
15.430000,0.490587299
15.432500,0.489533264
15.435000,0.488449116
15.437500,0.487335569
15.440000,0.486193349
15.442500,0.485023189
15.445000,0.483825831
15.447500,0.482602028
15.450000,0.481352546
15.452500,0.480078162
15.455000,0.478779665
15.457500,0.477457859
15.460000,0.476113563
15.462500,0.474747609
15.465000,0.473360847
15.467500,0.471954143
15.470000,0.470528382
15.472500,0.469084467
15.475000,0.467623320
15.477500,0.466145883
15.480000,0.464653120
15.482500,0.463146016
15.485000,0.461625579
15.487500,0.460092839
15.490000,0.458548851
15.492500,0.456994696
15.495000,0.455431477
15.497500,0.453860326
15.500000,0.452282398
15.502500,0.450698877
15.505000,0.449110973
15.507500,0.447519925
15.510000,0.445926996
15.512500,0.444333480
15.515000,0.442740696
15.517500,0.441149991
15.520000,0.439562741
15.522500,0.437980346
15.525000,0.436404233
15.527500,0.434835854
15.530000,0.433276687
15.532500,0.431728231
15.535000,0.430192010
15.537500,0.428669567
15.540000,0.427162466
15.542500,0.425672286
15.545000,0.424200625
15.547500,0.422749092
15.550000,0.421319308
15.552500,0.419912905
15.555000,0.418531517
15.557500,0.417176786
15.560000,0.415978337
15.562500,0.414584322
15.565000,0.413439393
15.567500,0.412244203
15.570000,0.411073289
15.572500,0.409936968
15.575000,0.408837821
15.577500,0.407777464
15.580000,0.406757368
15.582500,0.405778959
15.585000,0.404843626
15.587500,0.403952714
15.590000,0.403107527
15.592500,0.402309318
15.595000,0.401559291
15.597500,0.400858591
15.600000,0.400208306
15.602500,0.399609460
15.605000,0.399063011
15.607500,0.398569846
15.610000,0.398130782
15.612500,0.397746557
15.615000,0.397520403
15.617500,0.397292112
15.620000,0.397098910
15.622500,0.396954020
15.625000,0.396954020
15.627500,0.396954020
15.630000,0.396954020
15.632500,0.397024386
15.635000,0.397152148
15.637500,0.397336397
15.640000,0.397576573
15.642500,0.397872246
15.645000,0.398222995
15.647500,0.398628355
15.650000,0.399230509
15.652500,0.399634323
15.655000,0.400331105
15.657500,0.400966194
15.660000,0.401640658
15.662500,0.402365816
15.665000,0.403142150
15.667500,0.403968758
15.670000,0.404844517
15.672500,0.405768224
15.675000,0.406738620
15.677500,0.407754394
15.680000,0.408814187
15.682500,0.409916597
15.685000,0.411060182
15.687500,0.412243464
15.690000,0.413464934
15.692500,0.414723052
15.695000,0.416016256
15.697500,0.417342960
15.700000,0.418701564
15.702500,0.420090451
15.705000,0.421507995
15.707500,0.422952563
15.710000,0.424422518
15.712500,0.425916222
15.715000,0.427432039
15.717500,0.428968338
15.720000,0.430523495
15.722500,0.432095899
15.725000,0.433683948
15.727500,0.435286057
15.730000,0.436900659
15.732500,0.438526202
15.735000,0.440161160
15.737500,0.441804027
15.740000,0.443453320
15.742500,0.445107584
15.745000,0.446765390
15.747500,0.448425337
15.750000,0.450086053
15.752500,0.451908575
15.755000,0.453452122
15.757500,0.455253647
15.760000,0.456789190
15.762500,0.458577644
15.765000,0.460249053
15.767500,0.461907004
15.770000,0.463554099
15.772500,0.465189423
15.775000,0.466811968
15.777500,0.468420758
15.780000,0.470014850
15.782500,0.471593338
15.785000,0.473155352
15.787500,0.474700054
15.790000,0.476226645
15.792500,0.477734357
15.795000,0.479222459
15.797500,0.480690251
15.800000,0.482137070
15.802500,0.483562284
15.805000,0.484965294
15.807500,0.486345533
15.810000,0.487702467
15.812500,0.489035592
15.815000,0.490344437
15.817500,0.491628559
15.820000,0.492887548
15.822500,0.494121020
15.825000,0.495328624
15.827500,0.496510034
15.830000,0.497664954
15.832500,0.498793118
15.835000,0.499950941
15.837500,0.501264663
15.840000,0.502709784
15.842500,0.504269104
15.845000,0.505931147
15.847500,0.507686975
15.850000,0.509528996
15.852500,0.511450425
15.855000,0.513445004
15.857500,0.515506847
15.860000,0.517630336
15.862500,0.519810072
15.865000,0.522040826
15.867500,0.524317525
15.870000,0.526635230
15.872500,0.528989134
15.875000,0.531374552
15.877500,0.533786925
15.880000,0.536221814
15.882500,0.538674909
15.885000,0.541142022
15.887500,0.543619097
15.890000,0.546102206
15.892500,0.548587557
15.895000,0.551071490
15.897500,0.553550484
15.900000,0.556021151
15.902500,0.558480246
15.905000,0.560924659
15.907500,0.563351418
15.910000,0.565757689
15.912500,0.568140775
15.915000,0.570498112
15.917500,0.572827270
15.920000,0.575125949
15.922500,0.577391978
15.925000,0.579623311
15.927500,0.581818025
15.930000,0.583974316
15.932500,0.586090497
15.935000,0.588164991
15.937500,0.590196333
15.940000,0.592183161
15.942500,0.594124215
15.945000,0.596018333
15.947500,0.597864446
15.950000,0.599661575
15.952500,0.599598311
15.955000,0.599618281
15.957500,0.599637938
15.960000,0.599656549
15.962500,0.599674076
15.965000,0.599690534
15.967500,0.599705942
15.970000,0.599720318
15.972500,0.599733679
15.975000,0.599746041
15.977500,0.599757420
15.980000,0.599767830
15.982500,0.599777285
15.985000,0.599785798
15.987500,0.599793381
15.990000,0.599800046
15.992500,0.599805804
15.995000,0.599810664
15.997500,0.599814636
16.000000,0.599817728
16.002500,0.599819948
16.005000,0.599821303
16.007500,0.599821800
16.010000,0.599821444
16.012500,0.599820240
16.015000,0.599818194
16.017500,0.599815308
16.020000,0.599811586
16.022500,0.599807030
16.025000,0.599801643
16.027500,0.599460861
16.030000,0.599451905
16.032500,0.600000000
16.035000,0.599856749
16.037500,0.600000000
16.040000,0.599463485
16.042500,0.599811896
16.045000,0.599811896
16.047500,0.599811896
16.050000,0.599904884
16.052500,0.599987349
16.055000,0.600000000
16.057500,0.599254513
16.060000,0.599209249
16.062500,0.599092283
16.065000,0.599063329
16.067500,0.598919189
16.070000,0.598766336
16.072500,0.598653837
16.075000,0.598485425
16.077500,0.598253431
16.080000,0.597957857
16.082500,0.597599373
16.085000,0.597178712
16.087500,0.596696618
16.090000,0.596153837
16.092500,0.595551123
16.095000,0.594889237
16.097500,0.594168947
16.100000,0.593391030
16.102500,0.592556273
16.105000,0.591665475
16.107500,0.590719447
16.110000,0.589719013
16.112500,0.588665015
16.115000,0.587558311
16.117500,0.586399778
16.120000,0.585190315
16.122500,0.583930844
16.125000,0.582622311
16.127500,0.581265693
16.130000,0.579861992
16.132500,0.578412249
16.135000,0.576917534
16.137500,0.575378960
16.140000,0.573797680
16.142500,0.572174890
16.145000,0.570511834
16.147500,0.568809809
16.150000,0.567070164
16.152500,0.565294307
16.155000,0.563483708
16.157500,0.561682836
16.160000,0.559948214
16.162500,0.558084538
16.165000,0.556290986
16.167500,0.554357884
16.170000,0.552540590
16.172500,0.550696106
16.175000,0.548822487
16.177500,0.546922072
16.180000,0.544997418
16.182500,0.543051187
16.185000,0.541086140
16.187500,0.539105148
16.190000,0.537111193
16.192500,0.535107371
16.195000,0.533096901
16.197500,0.531083123
16.200000,0.529069506
16.202500,0.527059650
16.205000,0.525057288
16.207500,0.523066292
16.210000,0.521090674
16.212500,0.519134593
16.215000,0.517202356
16.217500,0.515298429
16.220000,0.513427440
16.222500,0.511594194
16.225000,0.509803690
16.227500,0.508061142
16.230000,0.506372013
16.232500,0.504742073
16.235000,0.503177474
16.237500,0.501684885
16.240000,0.500271709
16.242500,0.498946487
16.245000,0.497719718
16.247500,0.496605970
16.250000,0.495633771
16.252500,0.494749590
16.255000,0.493835829
16.257500,0.492889005
16.260000,0.491909662
16.262500,0.490898491
16.265000,0.489856194
16.267500,0.488783479
16.270000,0.487681063
16.272500,0.486549669
16.275000,0.485390029
16.277500,0.484202886
16.280000,0.482988992
16.282500,0.481749110
16.285000,0.480484015
16.287500,0.479194494
16.290000,0.477881350
16.292500,0.476545396
16.295000,0.475187463
16.297500,0.473808397
16.300000,0.472409060
16.302500,0.470990331
16.305000,0.469553110
16.307500,0.468098314
16.310000,0.466626879
16.312500,0.465139762
16.315000,0.463637944
16.317500,0.462122426
16.320000,0.460594232
16.322500,0.459054410
16.325000,0.457504033
16.327500,0.455944197
16.330000,0.454376026
16.332500,0.452800668
16.335000,0.451219299
16.337500,0.449633121
16.340000,0.448043363
16.342500,0.446451282
16.345000,0.444858162
16.347500,0.443265315
16.350000,0.441674080
16.352500,0.440085822
16.355000,0.438501935
16.357500,0.436923837
16.360000,0.435352974
16.362500,0.433790814
16.365000,0.432238852
16.367500,0.430698602
16.370000,0.429171604
16.372500,0.427659412
16.375000,0.426163604
16.377500,0.424685771
16.380000,0.423227520
16.382500,0.421790467
16.385000,0.420376242
16.387500,0.418986480
16.390000,0.417622819
16.392500,0.416415328
16.395000,0.415010538
16.397500,0.413855587
16.400000,0.412649156
16.402500,0.411466415
16.405000,0.410317761
16.407500,0.409205788
16.410000,0.408132119
16.412500,0.407098238
16.415000,0.406105581
16.417500,0.405155548
16.420000,0.404249500
16.422500,0.403388754
16.425000,0.402574580
16.427500,0.401808200
16.430000,0.401090778
16.432500,0.400423420
16.435000,0.399807173
16.437500,0.399243017
16.440000,0.398731862
16.442500,0.398274549
16.445000,0.397871843
16.447500,0.397631976
16.450000,0.397386818
16.452500,0.397175565
16.455000,0.397012143
16.457500,0.396901626
16.460000,0.396901626
16.462500,0.396901626
16.465000,0.396966065
16.467500,0.397079884
16.470000,0.397247411
16.472500,0.397469942
16.475000,0.397747715
16.477500,0.398080564
16.480000,0.398468128
16.482500,0.398909931
16.485000,0.399561425
16.487500,0.399993028
16.490000,0.400734232
16.492500,0.401406035
16.495000,0.402115743
16.497500,0.402875370
16.500000,0.403685440
16.502500,0.404545023
16.505000,0.405452957
16.507500,0.406408002
16.510000,0.407408865
16.512500,0.408454202
16.515000,0.409542626
16.517500,0.410672708
16.520000,0.411842982
16.522500,0.413051947
16.525000,0.414298075
16.527500,0.415579809
16.530000,0.416895573
16.532500,0.418243770
16.535000,0.419622789
16.537500,0.421031006
16.540000,0.422466791
16.542500,0.423928507
16.545000,0.425414517
16.547500,0.426923183
16.550000,0.428452872
16.552500,0.430001959
16.555000,0.431568828
16.557500,0.433151872
16.560000,0.434749502
16.562500,0.436360144
16.565000,0.437982242
16.567500,0.439614259
16.570000,0.441254684
16.572500,0.442902026
16.575000,0.444554820
16.577500,0.446211628
16.580000,0.447871040
16.582500,0.449531674
16.585000,0.451192178
16.587500,0.453013282
16.590000,0.454555166
16.592500,0.456353446
16.595000,0.458035470
16.597500,0.459705508
16.600000,0.461366164
16.602500,0.463016476
16.605000,0.464655389
16.607500,0.466281878
16.610000,0.467894952
16.612500,0.469493657
16.615000,0.471077075
16.617500,0.472644320
16.620000,0.474194545
16.622500,0.475726937
16.625000,0.477240717
16.627500,0.478735139
16.630000,0.480209496
16.632500,0.481663108
16.635000,0.483095334
16.637500,0.484505564
16.640000,0.485893219
16.642500,0.487257754
16.645000,0.488598654
16.647500,0.489915438
16.650000,0.491207652
16.652500,0.492474874
16.655000,0.493716713
16.657500,0.494932804
16.660000,0.496122815
16.662500,0.497286439
16.665000,0.498423399
16.667500,0.499549718
16.670000,0.500814089
16.672500,0.502217652
16.675000,0.503740242
16.677500,0.505369010
16.680000,0.507094360
16.682500,0.508908330
16.685000,0.510803906
16.687500,0.512774675
16.690000,0.514814639
16.692500,0.516918102
16.695000,0.519079594
16.697500,0.521293833
16.700000,0.523555696
16.702500,0.525860199
16.705000,0.528202493
16.707500,0.530577853
16.710000,0.532981676
16.712500,0.535409484
16.715000,0.537856923
16.717500,0.540319765
16.720000,0.542793908
16.722500,0.545275383
16.725000,0.547760350
16.727500,0.550245107
16.730000,0.552726084
16.732500,0.555199851
16.735000,0.557663114
16.737500,0.560112718
16.740000,0.562545645
16.742500,0.564959015
16.745000,0.567350085
16.747500,0.569716247
16.750000,0.572055027
16.752500,0.574364082
16.755000,0.576641197
16.757500,0.578884286
16.760000,0.581091385
16.762500,0.583260649
16.765000,0.585390355
16.767500,0.587478887
16.770000,0.589524746
16.772500,0.591526533
16.775000,0.593482957
16.777500,0.595392822
16.780000,0.597255029
16.782500,0.599068570
16.785000,0.599563063
16.787500,0.599609269
16.790000,0.599631318
16.792500,0.599650452
16.795000,0.599668352
16.797500,0.599685165
16.800000,0.599700922
16.802500,0.599715640
16.805000,0.599729337
16.807500,0.599742031
16.810000,0.599753735
16.812500,0.599764467
16.815000,0.599774238
16.817500,0.599783064
16.820000,0.599790956
16.822500,0.599797926
16.825000,0.599803985
16.827500,0.599809143
16.830000,0.599813410
16.832500,0.599816794
16.835000,0.599819304
16.837500,0.599820947
16.840000,0.599821729
16.842500,0.599821657
16.845000,0.599820735
16.847500,0.599818969
16.850000,0.599816363
16.852500,0.599812919
16.855000,0.599808641
16.857500,0.599803531
16.860000,0.599462757
16.862500,0.599454056
16.865000,0.600000000
16.867500,0.599868178
16.870000,0.599441816
16.872500,0.599831148
16.875000,0.600000000
16.877500,0.600000000
16.880000,0.600000000
16.882500,0.599335042
16.885000,0.599469449
16.887500,0.599540591
16.890000,0.599551591
16.892500,0.599503564
16.895000,0.599397042
16.897500,0.599232399
16.900000,0.599143933
16.902500,0.598965816
16.905000,0.598759443
16.907500,0.598601335
16.910000,0.598388484
16.912500,0.598112627
16.915000,0.597773715
16.917500,0.597372416
16.920000,0.596909465
16.922500,0.596385606
16.925000,0.595801590
16.927500,0.595158176
16.930000,0.594456128
16.932500,0.593696220
16.935000,0.592879235
16.937500,0.592005966
16.940000,0.591077219
16.942500,0.590093816
16.945000,0.589056590
16.947500,0.587966393
16.950000,0.586824096
16.952500,0.585630589
16.955000,0.584386786
16.957500,0.583093625
16.960000,0.581752071
16.962500,0.580363118
16.965000,0.578927793
16.967500,0.577447154
16.970000,0.575922302
16.972500,0.574354372
16.975000,0.572744548
16.977500,0.571094057
16.980000,0.569404176
16.982500,0.567676238
16.985000,0.565911628
16.987500,0.564111798
16.990000,0.562278258
16.992500,0.560452705
16.995000,0.558698916
16.997500,0.556813157
17.000000,0.555037716
17.002500,0.553232087
17.005000,0.551394317
17.007500,0.549526629
17.010000,0.547631455
17.012500,0.545711318
17.015000,0.543768841
17.017500,0.541806748
17.020000,0.539827866
17.022500,0.537835136
17.025000,0.535831612
17.027500,0.533820465
17.030000,0.531804991
17.032500,0.529788613
17.035000,0.527774881
17.037500,0.525767480
17.040000,0.523770233
17.042500,0.521787100
17.045000,0.519822187
17.047500,0.517879748
17.050000,0.515964193
17.052500,0.514080090
17.055000,0.512232182
17.057500,0.510425398
17.060000,0.508664873
17.062500,0.506955981
17.065000,0.505304379
17.067500,0.503716079
17.070000,0.502197554
17.072500,0.500755929
17.075000,0.499399300
17.077500,0.498137373
17.080000,0.496982952
17.082500,0.495957025
17.085000,0.495065053
17.087500,0.494161055
17.090000,0.493224426
17.092500,0.492255102
17.095000,0.491253752
17.097500,0.490221072
17.100000,0.489157767
17.102500,0.488064549
17.105000,0.486942139
17.107500,0.485791264
17.110000,0.484612662
17.112500,0.483407081
17.115000,0.482175280
17.117500,0.480918028
17.120000,0.479636108
17.122500,0.478330315
17.125000,0.477001459
17.127500,0.475650364
17.130000,0.474277870
17.132500,0.472884833
17.135000,0.471472126
17.137500,0.470040640
17.140000,0.468591286
17.142500,0.467124992
17.145000,0.465642710
17.147500,0.464145410
17.150000,0.462634087
17.152500,0.461109755
17.155000,0.459573455
17.157500,0.458026250
17.160000,0.456469229
17.162500,0.454903506
17.165000,0.453330219
17.167500,0.451750536
17.170000,0.450165649
17.172500,0.448576777
17.175000,0.446985169
17.177500,0.445392098
17.180000,0.443798868
17.182500,0.442206806
17.185000,0.440617271
17.187500,0.439031645
17.190000,0.437451339
17.192500,0.435877789
17.195000,0.434312456
17.197500,0.432756824
17.200000,0.431212404
17.202500,0.429680723
17.205000,0.428163334
17.207500,0.426661805
17.210000,0.425177724
17.212500,0.423712690
17.215000,0.422268319
17.217500,0.420846236
17.220000,0.419448073
17.222500,0.418075468
17.225000,0.416730062
17.227500,0.415540955
17.230000,0.414158105
17.232500,0.413023484
17.235000,0.411839828
17.237500,0.410681027
17.240000,0.409557321
17.242500,0.408471276
17.245000,0.407424496
17.247500,0.406418445
17.250000,0.405454537
17.252500,0.404534146
17.255000,0.403658606
17.257500,0.402829204
17.260000,0.402047177
17.262500,0.401313711
17.265000,0.400629933
17.267500,0.399996909
17.270000,0.399415642
17.272500,0.398887068
17.275000,0.398412050
17.277500,0.397991380
17.280000,0.397738059
17.282500,0.397476292
17.285000,0.397247235
17.287500,0.397065517
17.290000,0.396936475
17.292500,0.396936475
17.295000,0.396936475
17.297500,0.396936475
17.300000,0.397060320
17.302500,0.397218591
17.305000,0.397425368
17.307500,0.397685237
17.310000,0.397999535
17.312500,0.398368438
17.315000,0.398791673
17.317500,0.399417715
17.320000,0.399835043
17.322500,0.400553282
17.325000,0.401205991
17.327500,0.401897371
17.330000,0.402639090
17.332500,0.403431649
17.335000,0.404274132
17.337500,0.405165393
17.340000,0.406104211
17.342500,0.407089309
17.345000,0.408119357
17.347500,0.409192982
17.350000,0.410308767
17.352500,0.411465257
17.355000,0.412660962
17.357500,0.413894362
17.360000,0.415163908
17.362500,0.416468028
17.365000,0.417805133
17.367500,0.419173614
17.370000,0.420571852
17.372500,0.421998216
17.375000,0.423451071
17.377500,0.424928780
17.380000,0.426429703
17.382500,0.427952207
17.385000,0.429494661
17.387500,0.431055445
17.390000,0.432632951
17.392500,0.434225582
17.395000,0.435831757
17.397500,0.437449914
17.400000,0.439078511
17.402500,0.440716026
17.405000,0.442360960
17.407500,0.444011841
17.410000,0.445667220
17.412500,0.447325679
17.415000,0.448985824
17.417500,0.450646294
17.420000,0.452467871
17.422500,0.454010454
17.425000,0.455810140
17.427500,0.457493840
17.430000,0.459165963
17.432500,0.460829110
17.435000,0.462482309
17.437500,0.464124489
17.440000,0.465754612
17.442500,0.467371676
17.445000,0.468974711
17.447500,0.470562786
17.450000,0.472135004
17.452500,0.473690504
17.455000,0.475228460
17.457500,0.476748080
17.460000,0.478248608
17.462500,0.479729321
17.465000,0.481189530
17.467500,0.482628581
17.470000,0.484045852
17.472500,0.485440753
17.475000,0.486812727
17.477500,0.488161249
17.480000,0.489485825
17.482500,0.490785992
17.485000,0.492061317
17.487500,0.493311398
17.490000,0.494535861
17.492500,0.495734362
17.495000,0.496906586
17.497500,0.498052245
17.500000,0.499171079
17.502500,0.500380386
17.505000,0.501740044
17.507500,0.503224448
17.510000,0.504818831
17.512500,0.506512772
17.515000,0.508297865
17.517500,0.510166828
17.520000,0.512113077
17.522500,0.514130489
17.525000,0.516213277
17.527500,0.518355899
17.530000,0.520553017
17.532500,0.522799455
17.535000,0.525090184
17.537500,0.527420312
17.540000,0.529785070
17.542500,0.532179817
17.545000,0.534600032
17.547500,0.537041319
17.550000,0.539499407
17.552500,0.541970154
17.555000,0.544449543
17.557500,0.546933693
17.560000,0.549418855
17.562500,0.551901415
17.565000,0.554377896
17.567500,0.556844957
17.570000,0.559299398
17.572500,0.561738155
17.575000,0.564158302
17.577500,0.566557051
17.580000,0.568931748
17.582500,0.571279875
17.585000,0.573599044
17.587500,0.575887000
17.590000,0.578141613
17.592500,0.580360879
17.595000,0.582542913
17.597500,0.584685952
17.600000,0.586788345
17.602500,0.588848554
17.605000,0.590865147
17.607500,0.592836797
17.610000,0.594762278
17.612500,0.596640457
17.615000,0.598470297
17.617500,0.599301868
17.620000,0.599595510
17.622500,0.599624216
17.625000,0.599644207
17.627500,0.599662507
17.630000,0.599679679
17.632500,0.599695786
17.635000,0.599710848
17.637500,0.599724884
17.640000,0.599737910
17.642500,0.599749943
17.645000,0.599760997
17.647500,0.599771087
17.650000,0.599780226
17.652500,0.599788428
17.655000,0.599795704
17.657500,0.599802066
17.660000,0.599807523
17.662500,0.599812086
17.665000,0.599815764
17.667500,0.599818564
17.670000,0.599820495
17.672500,0.599821564
17.675000,0.599821775
17.677500,0.599821137
17.680000,0.599819652
17.682500,0.599817325
17.685000,0.599814160
17.687500,0.599810160
17.690000,0.599805327
17.692500,0.599464621
17.695000,0.599456175
17.697500,0.600000000
17.700000,0.599879516
17.702500,0.599444442
17.705000,0.599848107
17.707500,0.600000000
17.710000,0.600000000
17.712500,0.600000000
17.715000,0.599359335
17.717500,0.599520001
17.720000,0.599611917
17.722500,0.599642030
17.725000,0.599612569
17.727500,0.599524387
17.730000,0.599377950
17.732500,0.599312626
17.735000,0.599148660
17.737500,0.598963637
17.740000,0.598823103
17.742500,0.598627362
17.745000,0.598368443
17.747500,0.598046320
17.750000,0.597661658
17.752500,0.597215190
17.755000,0.596707657
17.757500,0.596139807
17.760000,0.595512392
17.762500,0.594826174
17.765000,0.594081922
17.767500,0.593280412
17.770000,0.592422435
17.772500,0.591508789
17.775000,0.590540290
17.777500,0.589517764
17.780000,0.588442056
17.782500,0.587314029
17.785000,0.586134565
17.787500,0.584904569
17.790000,0.583624968
17.792500,0.582296716
17.795000,0.580920798
17.797500,0.579498226
17.800000,0.578030047
17.802500,0.576517347
17.805000,0.574961247
17.807500,0.573362914
17.810000,0.571723558
17.812500,0.570044438
17.815000,0.568326867
17.817500,0.566572212
17.820000,0.564781900
17.822500,0.562957421
17.825000,0.561140854
17.827500,0.559394404
17.830000,0.557516539
17.832500,0.555747809
17.835000,0.553948339
17.837500,0.552116171
17.840000,0.550253492
17.842500,0.548362697
17.845000,0.546446275
17.847500,0.544506806
17.850000,0.542546974
17.852500,0.540569565
17.855000,0.538577476
17.857500,0.536573715
17.860000,0.534561410
17.862500,0.532543809
17.865000,0.530524285
17.867500,0.528506343
17.870000,0.526493616
17.872500,0.524489876
17.875000,0.522499032
17.877500,0.520525137
17.880000,0.518572391
17.882500,0.516645146
17.885000,0.514747913
17.887500,0.512885371
17.890000,0.511062382
17.892500,0.509284005
17.895000,0.507555526
17.897500,0.505882500
17.900000,0.504270804
17.902500,0.502726742
17.905000,0.501257190
17.907500,0.499869867
17.910000,0.498573837
17.912500,0.497380596
17.915000,0.496307220
17.917500,0.495383598
17.920000,0.494488332
17.922500,0.493561683
17.925000,0.492602205
17.927500,0.491610513
17.930000,0.490587299
17.932500,0.489533264
17.935000,0.488449116
17.937500,0.487335569
17.940000,0.486193349
17.942500,0.485023189
17.945000,0.483825831
17.947500,0.482602028
17.950000,0.481352546
17.952500,0.480078162
17.955000,0.478779665
17.957500,0.477457859
17.960000,0.476113563
17.962500,0.474747609
17.965000,0.473360847
17.967500,0.471954143
17.970000,0.470528382
17.972500,0.469084467
17.975000,0.467623320
17.977500,0.466145883
17.980000,0.464653120
17.982500,0.463146016
17.985000,0.461625579
17.987500,0.460092839
17.990000,0.458548851
17.992500,0.456994696
17.995000,0.455431477
17.997500,0.453860326
18.000000,0.452282398
18.002500,0.450698877
18.005000,0.449110973
18.007500,0.447519925
18.010000,0.445926996
18.012500,0.444333480
18.015000,0.442740696
18.017500,0.441149991
18.020000,0.439562741
18.022500,0.437980346
18.025000,0.436404233
18.027500,0.434835854
18.030000,0.433276687
18.032500,0.431728231
18.035000,0.430192010
18.037500,0.428669567
18.040000,0.427162466
18.042500,0.425672286
18.045000,0.424200625
18.047500,0.422749092
18.050000,0.421319308
18.052500,0.419912905
18.055000,0.418531517
18.057500,0.417176786
18.060000,0.415978337
18.062500,0.414584322
18.065000,0.413439393
18.067500,0.412244203
18.070000,0.411073289
18.072500,0.409936968
18.075000,0.408837821
18.077500,0.407777464
18.080000,0.406757368
18.082500,0.405778959
18.085000,0.404843626
18.087500,0.403952714
18.090000,0.403107527
18.092500,0.402309318
18.095000,0.401559291
18.097500,0.400858591
18.100000,0.400208306
18.102500,0.399609460
18.105000,0.399063011
18.107500,0.398569846
18.110000,0.398130782
18.112500,0.397746557
18.115000,0.397520403
18.117500,0.397292112
18.120000,0.397098910
18.122500,0.396954020
18.125000,0.396954020
18.127500,0.396954020
18.130000,0.396954020
18.132500,0.397024386
18.135000,0.397152148
18.137500,0.397336397
18.140000,0.397576573
18.142500,0.397872246
18.145000,0.398222995
18.147500,0.398628355
18.150000,0.399230509
18.152500,0.399634323
18.155000,0.400331105
18.157500,0.400966194
18.160000,0.401640658
18.162500,0.402365816
18.165000,0.403142150
18.167500,0.403968758
18.170000,0.404844517
18.172500,0.405768224
18.175000,0.406738620
18.177500,0.407754394
18.180000,0.408814187
18.182500,0.409916597
18.185000,0.411060182
18.187500,0.412243464
18.190000,0.413464934
18.192500,0.414723052
18.195000,0.416016256
18.197500,0.417342960
18.200000,0.418701564
18.202500,0.420090451
18.205000,0.421507995
18.207500,0.422952563
18.210000,0.424422518
18.212500,0.425916222
18.215000,0.427432039
18.217500,0.428968338
18.220000,0.430523495
18.222500,0.432095899
18.225000,0.433683948
18.227500,0.435286057
18.230000,0.436900659
18.232500,0.438526202
18.235000,0.440161160
18.237500,0.441804027
18.240000,0.443453320
18.242500,0.445107584
18.245000,0.446765390
18.247500,0.448425337
18.250000,0.450086053
18.252500,0.451908575
18.255000,0.453452122
18.257500,0.455253647
18.260000,0.456789190
18.262500,0.458577644
18.265000,0.460249053
18.267500,0.461907004
18.270000,0.463554099
18.272500,0.465189423
18.275000,0.466811968
18.277500,0.468420758
18.280000,0.470014850
18.282500,0.471593338
18.285000,0.473155352
