t,right_ankle_joint
15.110000,0.435352974
15.112500,0.433790814
15.115000,0.432238852
15.117500,0.430698602
15.120000,0.429171604
15.122500,0.427659412
15.125000,0.426163604
15.127500,0.424685771
15.130000,0.423227520
15.132500,0.421790467
15.135000,0.420376242
15.137500,0.418986480
15.140000,0.417622819
15.142500,0.416415328
15.145000,0.415010538
15.147500,0.413855587
15.150000,0.412649156
15.152500,0.411466415
15.155000,0.410317761
15.157500,0.409205788
15.160000,0.408132119
15.162500,0.407098238
15.165000,0.406105581
15.167500,0.405155548
15.170000,0.404249500
15.172500,0.403388754
15.175000,0.402574580
15.177500,0.401808200
15.180000,0.401090778
15.182500,0.400423420
15.185000,0.399807173
15.187500,0.399243017
15.190000,0.398731862
15.192500,0.398274549
15.195000,0.397871843
15.197500,0.397631976
15.200000,0.397386818
15.202500,0.397175565
15.205000,0.397012143
15.207500,0.396901626
15.210000,0.396901626
15.212500,0.396901626
15.215000,0.396966065
15.217500,0.397079884
15.220000,0.397247411
15.222500,0.397469942
15.225000,0.397747715
15.227500,0.398080564
15.230000,0.398468128
15.232500,0.398909931
15.235000,0.399561425
15.237500,0.399993028
15.240000,0.400734232
15.242500,0.401406035
15.245000,0.402115743
15.247500,0.402875370
15.250000,0.403685440
15.252500,0.404545023
15.255000,0.405452957
15.257500,0.406408002
15.260000,0.407408865
15.262500,0.408454202
15.265000,0.409542626
15.267500,0.410672708
15.270000,0.411842982
15.272500,0.413051947
15.275000,0.414298075
15.277500,0.415579809
15.280000,0.416895573
15.282500,0.418243770
15.285000,0.419622789
15.287500,0.421031006
15.290000,0.422466791
15.292500,0.423928507
15.295000,0.425414517
15.297500,0.426923183
15.300000,0.428452872
15.302500,0.430001959
15.305000,0.431568828
15.307500,0.433151872
15.310000,0.434749502
15.312500,0.436360144
15.315000,0.437982242
15.317500,0.439614259
15.320000,0.441254684
15.322500,0.442902026
15.325000,0.444554820
15.327500,0.446211628
15.330000,0.447871040
15.332500,0.449531674
15.335000,0.451192178
15.337500,0.453013282
15.340000,0.454555166
15.342500,0.456353446
15.345000,0.458035470
15.347500,0.459705508
15.350000,0.461366164
15.352500,0.463016476
15.355000,0.464655389
15.357500,0.466281878
15.360000,0.467894952
15.362500,0.469493657
15.365000,0.471077075
15.367500,0.472644320
15.370000,0.474194545
15.372500,0.475726937
15.375000,0.477240717
15.377500,0.478735139
15.380000,0.480209496
15.382500,0.481663108
15.385000,0.483095334
15.387500,0.484505564
15.390000,0.485893219
15.392500,0.487257754
15.395000,0.488598654
15.397500,0.489915438
15.400000,0.491207652
15.402500,0.492474874
15.405000,0.493716713
15.407500,0.494932804
15.410000,0.496122815
15.412500,0.497286439
15.415000,0.498423399
15.417500,0.499549718
15.420000,0.500814089
15.422500,0.502217652
15.425000,0.503740242
15.427500,0.505369010
15.430000,0.507094360
15.432500,0.508908330
15.435000,0.510803906
15.437500,0.512774675
15.440000,0.514814639
15.442500,0.516918102
15.445000,0.519079594
15.447500,0.521293833
15.450000,0.523555696
15.452500,0.525860199
15.455000,0.528202493
15.457500,0.530577853
15.460000,0.532981676
15.462500,0.535409484
15.465000,0.537856923
15.467500,0.540319765
15.470000,0.542793908
15.472500,0.545275383
15.475000,0.547760350
15.477500,0.550245107
15.480000,0.552726084
15.482500,0.555199851
15.485000,0.557663114
15.487500,0.560112718
15.490000,0.562545645
15.492500,0.564959015
15.495000,0.567350085
15.497500,0.569716247
15.500000,0.572055027
15.502500,0.574364082
15.505000,0.576641197
15.507500,0.578884286
15.510000,0.581091385
15.512500,0.583260649
15.515000,0.585390355
15.517500,0.587478887
15.520000,0.589524746
15.522500,0.591526533
15.525000,0.593482957
15.527500,0.595392822
15.530000,0.597255029
15.532500,0.599068570
15.535000,0.599563063
15.537500,0.599609269
15.540000,0.599631318
15.542500,0.599650452
15.545000,0.599668352
15.547500,0.599685165
15.550000,0.599700922
15.552500,0.599715640
15.555000,0.599729337
15.557500,0.599742031
15.560000,0.599753735
15.562500,0.599764467
15.565000,0.599774238
15.567500,0.599783064
15.570000,0.599790956
15.572500,0.599797926
15.575000,0.599803985
15.577500,0.599809143
15.580000,0.599813410
15.582500,0.599816794
15.585000,0.599819304
15.587500,0.599820947
15.590000,0.599821729
15.592500,0.599821657
15.595000,0.599820735
15.597500,0.599818969
15.600000,0.599816363
15.602500,0.599812919
15.605000,0.599808641
15.607500,0.599803531
15.610000,0.599462757
15.612500,0.599454056
15.615000,0.600000000
15.617500,0.599868178
15.620000,0.599441816
15.622500,0.599831148
15.625000,0.600000000
15.627500,0.600000000
15.630000,0.600000000
15.632500,0.599335042
15.635000,0.599469449
15.637500,0.599540591
15.640000,0.599551591
15.642500,0.599503564
15.645000,0.599397042
15.647500,0.599232399
15.650000,0.599143933
15.652500,0.598965816
15.655000,0.598759443
15.657500,0.598601335
15.660000,0.598388484
15.662500,0.598112627
15.665000,0.597773715
15.667500,0.597372416
15.670000,0.596909465
15.672500,0.596385606
15.675000,0.595801590
15.677500,0.595158176
15.680000,0.594456128
15.682500,0.593696220
15.685000,0.592879235
15.687500,0.592005966
15.690000,0.591077219
15.692500,0.590093816
15.695000,0.589056590
15.697500,0.587966393
15.700000,0.586824096
15.702500,0.585630589
15.705000,0.584386786
15.707500,0.583093625
15.710000,0.581752071
15.712500,0.580363118
15.715000,0.578927793
15.717500,0.577447154
15.720000,0.575922302
15.722500,0.574354372
15.725000,0.572744548
15.727500,0.571094057
15.730000,0.569404176
15.732500,0.567676238
15.735000,0.565911628
15.737500,0.564111798
15.740000,0.562278258
15.742500,0.560452705
15.745000,0.558698916
15.747500,0.556813157
15.750000,0.555037716
15.752500,0.553232087
15.755000,0.551394317
15.757500,0.549526629
15.760000,0.547631455
15.762500,0.545711318
15.765000,0.543768841
15.767500,0.541806748
15.770000,0.539827866
15.772500,0.537835136
15.775000,0.535831612
15.777500,0.533820465
15.780000,0.531804991
15.782500,0.529788613
15.785000,0.527774881
15.787500,0.525767480
15.790000,0.523770233
15.792500,0.521787100
15.795000,0.519822187
15.797500,0.517879748
15.800000,0.515964193
15.802500,0.514080090
15.805000,0.512232182
15.807500,0.510425398
15.810000,0.508664873
15.812500,0.506955981
15.815000,0.505304379
15.817500,0.503716079
15.820000,0.502197554
15.822500,0.500755929
15.825000,0.499399300
15.827500,0.498137373
15.830000,0.496982952
15.832500,0.495957025
15.835000,0.495065053
15.837500,0.494161055
15.840000,0.493224426
15.842500,0.492255102
15.845000,0.491253752
15.847500,0.490221072
15.850000,0.489157767
15.852500,0.488064549
15.855000,0.486942139
15.857500,0.485791264
15.860000,0.484612662
15.862500,0.483407081
15.865000,0.482175280
15.867500,0.480918028
15.870000,0.479636108
15.872500,0.478330315
15.875000,0.477001459
15.877500,0.475650364
15.880000,0.474277870
15.882500,0.472884833
15.885000,0.471472126
15.887500,0.470040640
15.890000,0.468591286
15.892500,0.467124992
15.895000,0.465642710
15.897500,0.464145410
15.900000,0.462634087
15.902500,0.461109755
15.905000,0.459573455
15.907500,0.458026250
15.910000,0.456469229
15.912500,0.454903506
15.915000,0.453330219
15.917500,0.451750536
15.920000,0.450165649
15.922500,0.448576777
15.925000,0.446985169
15.927500,0.445392098
15.930000,0.443798868
15.932500,0.442206806
15.935000,0.440617270
15.937500,0.439031645
15.940000,0.437451339
15.942500,0.435877789
15.945000,0.434312456
15.947500,0.432756824
15.950000,0.431212404
15.952500,0.429680723
15.955000,0.428163334
15.957500,0.426661805
15.960000,0.425177724
15.962500,0.423712690
15.965000,0.422268319
15.967500,0.420846236
15.970000,0.419448073
15.972500,0.418075468
15.975000,0.416730062
15.977500,0.415540955
15.980000,0.414158105
15.982500,0.413023484
15.985000,0.411839828
15.987500,0.410681027
15.990000,0.409557321
15.992500,0.408471276
15.995000,0.407424496
15.997500,0.406418445
16.000000,0.405454537
16.002500,0.404534146
16.005000,0.403658606
16.007500,0.402829204
16.010000,0.402047177
16.012500,0.401313711
16.015000,0.400629933
16.017500,0.399996909
16.020000,0.399415642
16.022500,0.398887068
16.025000,0.398412050
16.027500,0.397991380
16.030000,0.397738059
16.032500,0.397476292
16.035000,0.397247235
16.037500,0.397065517
16.040000,0.396936475
16.042500,0.396936475
16.045000,0.396936475
16.047500,0.396936475
16.050000,0.397060320
16.052500,0.397218591
16.055000,0.397425368
16.057500,0.397685237
16.060000,0.397999535
16.062500,0.398368438
16.065000,0.398791673
16.067500,0.399417715
16.070000,0.399835043
16.072500,0.400553282
16.075000,0.401205991
16.077500,0.401897371
16.080000,0.402639090
16.082500,0.403431649
16.085000,0.404274132
16.087500,0.405165393
16.090000,0.406104211
16.092500,0.407089309
16.095000,0.408119357
16.097500,0.409192982
16.100000,0.410308767
16.102500,0.411465257
16.105000,0.412660962
16.107500,0.413894362
16.110000,0.415163908
16.112500,0.416468028
16.115000,0.417805133
16.117500,0.419173614
16.120000,0.420571852
16.122500,0.421998216
16.125000,0.423451071
16.127500,0.424928780
16.130000,0.426429703
16.132500,0.427952207
16.135000,0.429494661
16.137500,0.431055445
16.140000,0.432632951
16.142500,0.434225582
16.145000,0.435831757
16.147500,0.437449914
16.150000,0.439078511
16.152500,0.440716026
16.155000,0.442360960
16.157500,0.444011841
16.160000,0.445667220
16.162500,0.447325679
16.165000,0.448985824
16.167500,0.450646294
16.170000,0.452467871
16.172500,0.454010454
16.175000,0.455810140
16.177500,0.457493840
16.180000,0.459165963
16.182500,0.460829110
16.185000,0.462482309
16.187500,0.464124489
16.190000,0.465754612
16.192500,0.467371675
16.195000,0.468974711
16.197500,0.470562786
16.200000,0.472135004
16.202500,0.473690504
16.205000,0.475228460
16.207500,0.476748080
16.210000,0.478248608
16.212500,0.479729321
16.215000,0.481189530
16.217500,0.482628581
16.220000,0.484045852
16.222500,0.485440753
16.225000,0.486812727
16.227500,0.488161249
16.230000,0.489485825
16.232500,0.490785992
16.235000,0.492061317
16.237500,0.493311398
16.240000,0.494535861
16.242500,0.495734362
16.245000,0.496906586
16.247500,0.498052245
16.250000,0.499171079
16.252500,0.500380386
16.255000,0.501740044
16.257500,0.503224448
16.260000,0.504818831
16.262500,0.506512772
16.265000,0.508297865
16.267500,0.510166828
16.270000,0.512113077
16.272500,0.514130489
16.275000,0.516213277
16.277500,0.518355899
16.280000,0.520553017
16.282500,0.522799455
16.285000,0.525090184
16.287500,0.527420312
16.290000,0.529785070
16.292500,0.532179817
16.295000,0.534600032
16.297500,0.537041319
16.300000,0.539499407
16.302500,0.541970154
16.305000,0.544449543
16.307500,0.546933693
16.310000,0.549418855
16.312500,0.551901415
16.315000,0.554377896
16.317500,0.556844957
16.320000,0.559299398
16.322500,0.561738155
16.325000,0.564158302
16.327500,0.566557051
16.330000,0.568931748
16.332500,0.571279875
16.335000,0.573599044
16.337500,0.575887000
16.340000,0.578141613
16.342500,0.580360879
16.345000,0.582542913
16.347500,0.584685952
16.350000,0.586788345
16.352500,0.588848554
16.355000,0.590865147
16.357500,0.592836797
16.360000,0.594762278
16.362500,0.596640457
16.365000,0.598470297
16.367500,0.599301868
16.370000,0.599595510
16.372500,0.599624216
16.375000,0.599644207
16.377500,0.599662507
16.380000,0.599679679
16.382500,0.599695786
16.385000,0.599710848
16.387500,0.599724884
16.390000,0.599737910
16.392500,0.599749943
16.395000,0.599760997
16.397500,0.599771087
16.400000,0.599780226
16.402500,0.599788428
16.405000,0.599795704
16.407500,0.599802066
16.410000,0.599807523
16.412500,0.599812086
16.415000,0.599815764
16.417500,0.599818564
16.420000,0.599820495
16.422500,0.599821564
16.425000,0.599821775
16.427500,0.599821137
16.430000,0.599819652
16.432500,0.599817325
16.435000,0.599814160
16.437500,0.599810160
16.440000,0.599805327
16.442500,0.599464621
16.445000,0.599456175
16.447500,0.600000000
16.450000,0.599879516
16.452500,0.599444442
16.455000,0.599848107
16.457500,0.600000000
16.460000,0.600000000
16.462500,0.600000000
16.465000,0.599359335
16.467500,0.599520001
16.470000,0.599611917
16.472500,0.599642030
16.475000,0.599612569
16.477500,0.599524387
16.480000,0.599377950
16.482500,0.599312626
16.485000,0.599148660
16.487500,0.598963637
16.490000,0.598823103
16.492500,0.598627362
16.495000,0.598368443
16.497500,0.598046320
16.500000,0.597661658
16.502500,0.597215190
16.505000,0.596707657
16.507500,0.596139807
16.510000,0.595512392
16.512500,0.594826174
16.515000,0.594081922
16.517500,0.593280412
16.520000,0.592422435
16.522500,0.591508789
16.525000,0.590540290
16.527500,0.589517764
16.530000,0.588442056
16.532500,0.587314029
16.535000,0.586134565
16.537500,0.584904569
16.540000,0.583624968
16.542500,0.582296716
16.545000,0.580920798
16.547500,0.579498226
16.550000,0.578030047
16.552500,0.576517347
16.555000,0.574961247
16.557500,0.573362914
16.560000,0.571723558
16.562500,0.570044438
16.565000,0.568326867
16.567500,0.566572212
16.570000,0.564781900
16.572500,0.562957421
16.575000,0.561140854
16.577500,0.559394404
16.580000,0.557516539
16.582500,0.555747809
16.585000,0.553948339
16.587500,0.552116171
16.590000,0.550253492
16.592500,0.548362697
16.595000,0.546446275
16.597500,0.544506806
16.600000,0.542546974
16.602500,0.540569565
16.605000,0.538577476
16.607500,0.536573715
16.610000,0.534561410
16.612500,0.532543809
16.615000,0.530524285
16.617500,0.528506343
16.620000,0.526493616
16.622500,0.524489876
16.625000,0.522499032
16.627500,0.520525137
16.630000,0.518572391
16.632500,0.516645146
16.635000,0.514747913
16.637500,0.512885371
16.640000,0.511062382
16.642500,0.509284005
16.645000,0.507555526
16.647500,0.505882500
16.650000,0.504270804
16.652500,0.502726742
16.655000,0.501257190
16.657500,0.499869867
16.660000,0.498573837
16.662500,0.497380596
16.665000,0.496307220
16.667500,0.495383598
16.670000,0.494488332
16.672500,0.493561683
16.675000,0.492602205
16.677500,0.491610513
16.680000,0.490587299
16.682500,0.489533264
16.685000,0.488449116
16.687500,0.487335569
16.690000,0.486193349
16.692500,0.485023189
16.695000,0.483825831
16.697500,0.482602028
16.700000,0.481352546
16.702500,0.480078162
16.705000,0.478779665
16.707500,0.477457859
16.710000,0.476113563
16.712500,0.474747609
16.715000,0.473360847
16.717500,0.471954143
16.720000,0.470528382
16.722500,0.469084467
16.725000,0.467623320
16.727500,0.466145883
16.730000,0.464653120
16.732500,0.463146016
16.735000,0.461625579
16.737500,0.460092839
16.740000,0.458548851
16.742500,0.456994696
16.745000,0.455431477
16.747500,0.453860326
16.750000,0.452282398
16.752500,0.450698877
16.755000,0.449110973
16.757500,0.447519925
16.760000,0.445926996
16.762500,0.444333480
16.765000,0.442740696
16.767500,0.441149991
16.770000,0.439562741
16.772500,0.437980346
16.775000,0.436404233
16.777500,0.434835854
16.780000,0.433276687
16.782500,0.431728231
16.785000,0.430192010
16.787500,0.428669567
16.790000,0.427162466
16.792500,0.425672286
16.795000,0.424200625
16.797500,0.422749092
16.800000,0.421319308
16.802500,0.419912905
16.805000,0.418531517
16.807500,0.417176786
16.810000,0.415978337
16.812500,0.414584322
16.815000,0.413439393
16.817500,0.412244203
16.820000,0.411073289
16.822500,0.409936968
16.825000,0.408837821
16.827500,0.407777464
16.830000,0.406757368
16.832500,0.405778959
16.835000,0.404843626
16.837500,0.403952714
16.840000,0.403107527
16.842500,0.402309318
16.845000,0.401559291
16.847500,0.400858591
16.850000,0.400208306
16.852500,0.399609460
16.855000,0.399063011
16.857500,0.398569846
16.860000,0.398130782
16.862500,0.397746557
16.865000,0.397520403
16.867500,0.397292112
16.870000,0.397098910
16.872500,0.396954020
16.875000,0.396954020
16.877500,0.396954020
16.880000,0.396954020
16.882500,0.397024386
16.885000,0.397152148
16.887500,0.397336397
16.890000,0.397576573
16.892500,0.397872246
16.895000,0.398222995
16.897500,0.398628355
16.900000,0.399230509
16.902500,0.399634323
16.905000,0.400331105
16.907500,0.400966194
16.910000,0.401640658
16.912500,0.402365816
16.915000,0.403142150
16.917500,0.403968758
16.920000,0.404844517
16.922500,0.405768224
16.925000,0.406738620
16.927500,0.407754394
16.930000,0.408814187
16.932500,0.409916597
16.935000,0.411060182
16.937500,0.412243464
16.940000,0.413464934
16.942500,0.414723052
16.945000,0.416016256
16.947500,0.417342960
16.950000,0.418701564
16.952500,0.420090451
16.955000,0.421507995
16.957500,0.422952563
16.960000,0.424422518
16.962500,0.425916222
16.965000,0.427432039
16.967500,0.428968338
16.970000,0.430523495
16.972500,0.432095899
16.975000,0.433683948
16.977500,0.435286057
16.980000,0.436900659
16.982500,0.438526202
16.985000,0.440161160
16.987500,0.441804027
16.990000,0.443453320
16.992500,0.445107584
16.995000,0.446765390
16.997500,0.448425337
17.000000,0.450086053
17.002500,0.451908575
17.005000,0.453452122
17.007500,0.455253647
17.010000,0.456789190
17.012500,0.458577644
17.015000,0.460249053
17.017500,0.461907004
17.020000,0.463554099
17.022500,0.465189423
17.025000,0.466811968
17.027500,0.468420758
17.030000,0.470014850
17.032500,0.471593338
17.035000,0.473155352
17.037500,0.474700054
17.040000,0.476226645
17.042500,0.477734357
17.045000,0.479222459
17.047500,0.480690251
17.050000,0.482137070
17.052500,0.483562284
17.055000,0.484965294
17.057500,0.486345533
17.060000,0.487702467
17.062500,0.489035592
17.065000,0.490344437
17.067500,0.491628559
17.070000,0.492887548
17.072500,0.494121020
17.075000,0.495328624
17.077500,0.496510034
17.080000,0.497664954
17.082500,0.498793118
17.085000,0.499950941
17.087500,0.501264663
17.090000,0.502709784
17.092500,0.504269104
17.095000,0.505931147
17.097500,0.507686975
17.100000,0.509528996
17.102500,0.511450425
17.105000,0.513445004
17.107500,0.515506847
17.110000,0.517630336
17.112500,0.519810072
17.115000,0.522040826
17.117500,0.524317525
17.120000,0.526635230
17.122500,0.528989134
17.125000,0.531374552
17.127500,0.533786925
17.130000,0.536221814
17.132500,0.538674909
17.135000,0.541142022
17.137500,0.543619097
17.140000,0.546102206
17.142500,0.548587557
17.145000,0.551071490
17.147500,0.553550484
17.150000,0.556021151
17.152500,0.558480246
17.155000,0.560924659
17.157500,0.563351418
17.160000,0.565757689
17.162500,0.568140775
17.165000,0.570498112
17.167500,0.572827270
17.170000,0.575125949
17.172500,0.577391978
17.175000,0.579623311
17.177500,0.581818025
17.180000,0.583974316
17.182500,0.586090497
17.185000,0.588164991
17.187500,0.590196333
17.190000,0.592183161
17.192500,0.594124215
17.195000,0.596018333
17.197500,0.597864446
17.200000,0.599661575
17.202500,0.599598311
17.205000,0.599618281
17.207500,0.599637938
17.210000,0.599656549
17.212500,0.599674076
17.215000,0.599690534
17.217500,0.599705942
17.220000,0.599720318
17.222500,0.599733679
17.225000,0.599746041
17.227500,0.599757420
17.230000,0.599767830
17.232500,0.599777285
17.235000,0.599785798
17.237500,0.599793381
17.240000,0.599800046
17.242500,0.599805804
17.245000,0.599810664
17.247500,0.599814636
17.250000,0.599817728
17.252500,0.599819948
17.255000,0.599821303
17.257500,0.599821800
17.260000,0.599821444
17.262500,0.599820240
17.265000,0.599818194
17.267500,0.599815308
17.270000,0.599811586
17.272500,0.599807030
17.275000,0.599801643
17.277500,0.599460861
17.280000,0.599451905
17.282500,0.600000000
17.285000,0.599856749
17.287500,0.600000000
17.290000,0.599463485
17.292500,0.599811896
17.295000,0.599811896
17.297500,0.599811896
17.300000,0.599904884
17.302500,0.599987349
17.305000,0.600000000
17.307500,0.599254513
17.310000,0.599209249
17.312500,0.599092283
17.315000,0.599063329
17.317500,0.598919189
17.320000,0.598766336
17.322500,0.598653837
17.325000,0.598485425
17.327500,0.598253431
17.330000,0.597957857
17.332500,0.597599373
17.335000,0.597178712
17.337500,0.596696618
17.340000,0.596153837
17.342500,0.595551123
17.345000,0.594889237
17.347500,0.594168947
17.350000,0.593391030
17.352500,0.592556273
17.355000,0.591665475
17.357500,0.590719447
17.360000,0.589719013
17.362500,0.588665015
17.365000,0.587558311
17.367500,0.586399778
17.370000,0.585190315
17.372500,0.583930844
17.375000,0.582622311
17.377500,0.581265693
17.380000,0.579861992
17.382500,0.578412249
17.385000,0.576917534
17.387500,0.575378960
17.390000,0.573797680
17.392500,0.572174890
17.395000,0.570511834
17.397500,0.568809809
17.400000,0.567070164
17.402500,0.565294307
17.405000,0.563483708
17.407500,0.561682836
17.410000,0.559948214
17.412500,0.558084538
17.415000,0.556290986
17.417500,0.554357884
17.420000,0.552540590
17.422500,0.550696106
17.425000,0.548822487
17.427500,0.546922072
17.430000,0.544997418
17.432500,0.543051187
17.435000,0.541086140
17.437500,0.539105148
17.440000,0.537111193
17.442500,0.535107371
17.445000,0.533096901
17.447500,0.531083123
17.450000,0.529069506
17.452500,0.527059650
17.455000,0.525057288
17.457500,0.523066292
17.460000,0.521090674
17.462500,0.519134593
17.465000,0.517202356
17.467500,0.515298429
17.470000,0.513427440
17.472500,0.511594194
17.475000,0.509803690
17.477500,0.508061142
17.480000,0.506372013
17.482500,0.504742073
17.485000,0.503177474
17.487500,0.501684885
17.490000,0.500271709
17.492500,0.498946487
17.495000,0.497719718
17.497500,0.496605970
17.500000,0.495633771
17.502500,0.494749590
17.505000,0.493835829
17.507500,0.492889005
17.510000,0.491909662
17.512500,0.490898491
17.515000,0.489856194
17.517500,0.488783479
17.520000,0.487681063
17.522500,0.486549669
17.525000,0.485390029
17.527500,0.484202886
17.530000,0.482988992
17.532500,0.481749110
17.535000,0.480484015
17.537500,0.479194494
17.540000,0.477881350
17.542500,0.476545396
17.545000,0.475187463
17.547500,0.473808397
17.550000,0.472409060
17.552500,0.470990331
17.555000,0.469553110
17.557500,0.468098314
17.560000,0.466626879
17.562500,0.465139762
17.565000,0.463637944
17.567500,0.462122426
17.570000,0.460594232
17.572500,0.459054410
17.575000,0.457504033
17.577500,0.455944197
17.580000,0.454376026
17.582500,0.452800668
17.585000,0.451219299
17.587500,0.449633121
17.590000,0.448043363
17.592500,0.446451282
17.595000,0.444858162
17.597500,0.443265315
17.600000,0.441674080
17.602500,0.440085822
17.605000,0.438501935
17.607500,0.436923837
17.610000,0.435352974
17.612500,0.433790814
17.615000,0.432238852
17.617500,0.430698602
17.620000,0.429171604
17.622500,0.427659412
17.625000,0.426163604
17.627500,0.424685771
17.630000,0.423227520
17.632500,0.421790467
17.635000,0.420376242
17.637500,0.418986480
17.640000,0.417622819
17.642500,0.416415328
17.645000,0.415010538
17.647500,0.413855587
17.650000,0.412649156
17.652500,0.411466415
17.655000,0.410317761
17.657500,0.409205788
17.660000,0.408132119
17.662500,0.407098238
17.665000,0.406105581
17.667500,0.405155548
17.670000,0.404249500
17.672500,0.403388754
17.675000,0.402574580
17.677500,0.401808200
17.680000,0.401090778
17.682500,0.400423420
17.685000,0.399807173
17.687500,0.399243017
17.690000,0.398731862
17.692500,0.398274549
17.695000,0.397871843
17.697500,0.397631976
17.700000,0.397386818
17.702500,0.397175565
17.705000,0.397012143
17.707500,0.396901626
17.710000,0.396901626
17.712500,0.396901626
17.715000,0.396966065
17.717500,0.397079884
17.720000,0.397247411
17.722500,0.397469942
17.725000,0.397747715
17.727500,0.398080564
17.730000,0.398468128
17.732500,0.398909931
17.735000,0.399561425
17.737500,0.399993028
17.740000,0.400734232
17.742500,0.401406035
17.745000,0.402115743
17.747500,0.402875370
17.750000,0.403685440
17.752500,0.404545023
17.755000,0.405452957
17.757500,0.406408002
17.760000,0.407408865
17.762500,0.408454202
17.765000,0.409542626
17.767500,0.410672708
17.770000,0.411842982
17.772500,0.413051947
17.775000,0.414298075
17.777500,0.415579809
17.780000,0.416895573
17.782500,0.418243770
17.785000,0.419622789
17.787500,0.421031006
17.790000,0.422466791
17.792500,0.423928507
17.795000,0.425414517
17.797500,0.426923183
17.800000,0.428452872
17.802500,0.430001959
17.805000,0.431568828
17.807500,0.433151872
17.810000,0.434749502
17.812500,0.436360144
17.815000,0.437982242
17.817500,0.439614259
17.820000,0.441254684
17.822500,0.442902026
17.825000,0.444554820
17.827500,0.446211628
17.830000,0.447871040
17.832500,0.449531674
17.835000,0.451192178
17.837500,0.453013282
17.840000,0.454555166
17.842500,0.456353446
17.845000,0.458035470
17.847500,0.459705508
17.850000,0.461366164
17.852500,0.463016476
17.855000,0.464655389
17.857500,0.466281878
17.860000,0.467894952
17.862500,0.469493657
17.865000,0.471077075
17.867500,0.472644320
17.870000,0.474194545
17.872500,0.475726937
17.875000,0.477240717
17.877500,0.478735139
17.880000,0.480209496
17.882500,0.481663108
17.885000,0.483095334
17.887500,0.484505564
17.890000,0.485893219
17.892500,0.487257754
17.895000,0.488598654
17.897500,0.489915438
17.900000,0.491207652
17.902500,0.492474874
17.905000,0.493716713
17.907500,0.494932804
17.910000,0.496122815
17.912500,0.497286439
17.915000,0.498423399
17.917500,0.499549718
17.920000,0.500814089
17.922500,0.502217652
17.925000,0.503740242
17.927500,0.505369010
17.930000,0.507094360
17.932500,0.508908330
17.935000,0.510803906
17.937500,0.512774675
17.940000,0.514814639
17.942500,0.516918102
17.945000,0.519079594
17.947500,0.521293833
17.950000,0.523555696
17.952500,0.525860199
17.955000,0.528202493
17.957500,0.530577853
17.960000,0.532981676
17.962500,0.535409484
17.965000,0.537856923
17.967500,0.540319765
17.970000,0.542793908
17.972500,0.545275383
17.975000,0.547760350
17.977500,0.550245107
17.980000,0.552726084
17.982500,0.555199851
17.985000,0.557663114
17.987500,0.560112718
17.990000,0.562545645
17.992500,0.564959015
17.995000,0.567350085
17.997500,0.569716247
18.000000,0.572055027
18.002500,0.574364082
18.005000,0.576641197
18.007500,0.578884286
18.010000,0.581091385
18.012500,0.583260649
18.015000,0.585390355
18.017500,0.587478887
18.020000,0.589524746
18.022500,0.591526533
18.025000,0.593482957
18.027500,0.595392822
18.030000,0.597255029
18.032500,0.599068570
18.035000,0.599563063
18.037500,0.599609269
18.040000,0.599631318
18.042500,0.599650452
18.045000,0.599668352
18.047500,0.599685165
18.050000,0.599700922
18.052500,0.599715640
18.055000,0.599729337
18.057500,0.599742031
18.060000,0.599753735
18.062500,0.599764467
18.065000,0.599774238
18.067500,0.599783064
18.070000,0.599790956
18.072500,0.599797926
18.075000,0.599803985
18.077500,0.599809143
18.080000,0.599813410
18.082500,0.599816794
18.085000,0.599819304
18.087500,0.599820947
18.090000,0.599821729
18.092500,0.599821657
18.095000,0.599820735
18.097500,0.599818969
18.100000,0.599816363
18.102500,0.599812919
18.105000,0.599808641
18.107500,0.599803531
18.110000,0.599462757
18.112500,0.599454056
18.115000,0.600000000
18.117500,0.599868178
18.120000,0.599441816
18.122500,0.599831148
18.125000,0.600000000
18.127500,0.600000000
18.130000,0.600000000
18.132500,0.599335042
18.135000,0.599469449
18.137500,0.599540591
18.140000,0.599551591
18.142500,0.599503564
18.145000,0.599397042
18.147500,0.599232399
18.150000,0.599143933
18.152500,0.598965816
18.155000,0.598759443
18.157500,0.598601335
18.160000,0.598388484
18.162500,0.598112627
18.165000,0.597773715
18.167500,0.597372416
18.170000,0.596909465
18.172500,0.596385606
18.175000,0.595801590
18.177500,0.595158176
18.180000,0.594456128
18.182500,0.593696220
18.185000,0.592879235
18.187500,0.592005966
18.190000,0.591077219
18.192500,0.590093816
18.195000,0.589056590
18.197500,0.587966393
18.200000,0.586824096
18.202500,0.585630589
18.205000,0.584386786
18.207500,0.583093625
18.210000,0.581752071
18.212500,0.580363118
18.215000,0.578927793
18.217500,0.577447154
18.220000,0.575922302
18.222500,0.574354372
18.225000,0.572744548
18.227500,0.571094057
18.230000,0.569404176
18.232500,0.567676238
18.235000,0.565911628
18.237500,0.564111798
18.240000,0.562278258
18.242500,0.560452705
18.245000,0.558698916
18.247500,0.556813157
18.250000,0.555037716
18.252500,0.553232087
18.255000,0.551394317
18.257500,0.549526629
18.260000,0.547631455
18.262500,0.545711318
18.265000,0.543768841
18.267500,0.541806748
18.270000,0.539827866
18.272500,0.537835136
18.275000,0.535831612
18.277500,0.533820465
18.280000,0.531804991
18.282500,0.529788613
18.285000,0.527774881
