t,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
15.192500,0.059321558,-0.000043376,-0.000146620,-0.669499916,0.398274549
15.195000,0.058725459,-0.000043430,-0.000146925,-0.669010986,0.397871843
15.197500,0.058342701,-0.000043465,-0.000147131,-0.668714149,0.397631976
15.200000,0.057956606,-0.000043502,-0.000147339,-0.668403561,0.397386818
15.202500,0.057640634,-0.000043532,-0.000147503,-0.668140783,0.397175565
15.205000,0.057417596,-0.000043551,-0.000147610,-0.667949804,0.397012143
15.207500,0.057294813,-0.000043558,-0.000147656,-0.667839762,0.396901626
15.210000,0.057294813,-0.000043558,-0.000147656,-0.667839762,0.396901626
15.212500,0.057294813,-0.000043558,-0.000147656,-0.667839762,0.396901626
15.215000,0.057514477,-0.000043528,-0.000147489,-0.667991015,0.396966065
15.217500,0.057814363,-0.000043487,-0.000147274,-0.668226105,0.397079884
15.220000,0.058211124,-0.000043434,-0.000147000,-0.668545011,0.397247411
15.222500,0.058709084,-0.000043369,-0.000146665,-0.668948096,0.397469942
15.225000,0.059309155,-0.000043292,-0.000146267,-0.669435227,0.397747715
15.227500,0.060011243,-0.000043203,-0.000145806,-0.670005878,0.398080564
15.230000,0.060814914,-0.000043102,-0.000145284,-0.670659267,0.398468128
15.232500,0.061719576,-0.000042988,-0.000144701,-0.671394441,0.398909931
15.235000,0.063036128,-0.000042811,-0.000143844,-0.672528153,0.399561425
15.237500,0.063930850,-0.000042700,-0.000143268,-0.673228739,0.399993028
15.240000,0.065419080,-0.000042504,-0.000142310,-0.674478508,0.400734232
15.242500,0.066781792,-0.000042325,-0.000141432,-0.675600290,0.401406035
15.245000,0.068218307,-0.000042137,-0.000140510,-0.676767304,0.402115743
15.247500,0.069747106,-0.000041937,-0.000139535,-0.678002424,0.402875370
15.250000,0.071369148,-0.000041724,-0.000138505,-0.679307099,0.403685440
15.252500,0.073083480,-0.000041499,-0.000137422,-0.680679867,0.404545023
15.255000,0.074888880,-0.000041260,-0.000136285,-0.682118819,0.405452957
15.257500,0.076784042,-0.000041009,-0.000135095,-0.683621918,0.406408002
15.260000,0.078767602,-0.000040744,-0.000133854,-0.685187044,0.407408865
15.262500,0.080838145,-0.000040466,-0.000132562,-0.686812001,0.408454202
15.265000,0.082994200,-0.000040175,-0.000131221,-0.688494526,0.409542626
15.267500,0.085234249,-0.000039870,-0.000129830,-0.690232288,0.410672708
15.270000,0.087556726,-0.000039551,-0.000128392,-0.692022900,0.411842982
15.272500,0.089960020,-0.000039218,-0.000126906,-0.693863917,0.413051947
15.275000,0.092442477,-0.000038871,-0.000125374,-0.695752843,0.414298075
15.277500,0.095002402,-0.000038510,-0.000123797,-0.697687137,0.415579809
15.280000,0.097638060,-0.000038134,-0.000122176,-0.699664217,0.416895573
15.282500,0.100347680,-0.000037745,-0.000120512,-0.701681462,0.418243770
15.285000,0.103129457,-0.000037341,-0.000118806,-0.703736220,0.419622789
15.287500,0.105981550,-0.000036922,-0.000117059,-0.705825812,0.421031006
15.290000,0.108902092,-0.000036489,-0.000115272,-0.707947534,0.422466791
15.292500,0.111889183,-0.000036042,-0.000113446,-0.710098664,0.423928507
15.295000,0.114940899,-0.000035579,-0.000111582,-0.712276464,0.425414517
15.297500,0.118055290,-0.000035102,-0.000109682,-0.714478186,0.426923183
15.300000,0.121230385,-0.000034611,-0.000107746,-0.716701077,0.428452872
15.302500,0.124464189,-0.000034105,-0.000105776,-0.718942379,0.430001959
15.305000,0.127754692,-0.000033584,-0.000103773,-0.721199339,0.431568828
15.307500,0.131099862,-0.000033048,-0.000101737,-0.723469206,0.433151872
15.310000,0.134497657,-0.000032499,-0.000099670,-0.725749240,0.434749502
15.312500,0.137946016,-0.000031934,-0.000097574,-0.728036714,0.436360144
15.315000,0.141442871,-0.000031356,-0.000095449,-0.730328917,0.437982242
15.317500,0.144986141,-0.000030763,-0.000093296,-0.732623156,0.439614259
15.320000,0.148573737,-0.000030156,-0.000091116,-0.734916765,0.441254684
15.322500,0.152203563,-0.000029536,-0.000088912,-0.737207100,0.442902026
15.325000,0.155873519,-0.000028901,-0.000086683,-0.739491549,0.444554820
15.327500,0.159581499,-0.000028253,-0.000084431,-0.741767531,0.446211628
15.330000,0.163325396,-0.000027592,-0.000082157,-0.744032500,0.447871040
15.332500,0.167103104,-0.000026918,-0.000079863,-0.746283950,0.449531674
15.335000,0.170912515,-0.000026231,-0.000077548,-0.748519412,0.451192178
15.337500,0.174995243,-0.000025485,-0.000075102,-0.750949743,0.453013282
15.340000,0.178632825,-0.000024825,-0.000072891,-0.752949993,0.454555166
15.342500,0.182748504,-0.000024060,-0.000070422,-0.755306489,0.456353446
15.345000,0.186663288,-0.000023335,-0.000068075,-0.757450707,0.458035470
15.347500,0.190593367,-0.000022600,-0.000065716,-0.759559569,0.459705508
15.350000,0.194542651,-0.000021854,-0.000063343,-0.761638630,0.461366164
15.352500,0.198509261,-0.000021097,-0.000060957,-0.763686071,0.463016476
15.355000,0.202491143,-0.000020330,-0.000058559,-0.765699837,0.464655389
15.357500,0.206486255,-0.000019553,-0.000056151,-0.767677922,0.466281878
15.360000,0.210492562,-0.000018766,-0.000053733,-0.769618379,0.467894952
15.362500,0.214508048,-0.000017970,-0.000051306,-0.771519326,0.469493657
15.365000,0.218530713,-0.000017166,-0.000048872,-0.773378942,0.471077075
15.367500,0.222558571,-0.000016353,-0.000046432,-0.775195474,0.472644320
15.370000,0.226589657,-0.000015533,-0.000043986,-0.776967236,0.474194545
15.372500,0.230622025,-0.000014706,-0.000041536,-0.778692607,0.475726937
15.375000,0.234653749,-0.000013872,-0.000039083,-0.780370040,0.477240717
15.377500,0.238682925,-0.000013032,-0.000036627,-0.781998055,0.478735139
15.380000,0.242707671,-0.000012186,-0.000034171,-0.783575245,0.480209496
15.382500,0.246726130,-0.000011336,-0.000031714,-0.785100275,0.481663108
15.385000,0.250736469,-0.000010481,-0.000029258,-0.786571883,0.483095334
15.387500,0.254736881,-0.000009622,-0.000026805,-0.787988882,0.484505564
15.390000,0.258725585,-0.000008760,-0.000024354,-0.789350160,0.485893219
15.392500,0.262700830,-0.000007895,-0.000021907,-0.790654679,0.487257754
15.395000,0.266660891,-0.000007028,-0.000019465,-0.791901480,0.488598654
15.397500,0.270604075,-0.000006160,-0.000017029,-0.793089679,0.489915438
15.400000,0.274528719,-0.000005290,-0.000014600,-0.794218469,0.491207652
15.402500,0.278433191,-0.000004420,-0.000012179,-0.795287122,0.492474874
15.405000,0.282315892,-0.000003551,-0.000009766,-0.796294987,0.493716713
15.407500,0.286175256,-0.000002682,-0.000007363,-0.797241492,0.494932804
15.410000,0.290009753,-0.000001815,-0.000004971,-0.798126145,0.496122815
15.412500,0.293817886,-0.000000950,-0.000002591,-0.798948529,0.497286439
15.415000,0.297598194,-0.000000087,-0.000000223,-0.799708311,0.498423399
15.417500,0.301369014,0.000000777,0.000002145,-0.800445510,0.499549718
15.420000,0.305310075,0.000001684,0.000004628,-0.801528447,0.500814089
15.422500,0.309423111,0.000002638,0.000007227,-0.802961297,0.502217652
15.425000,0.313684071,0.000003635,0.000009927,-0.804696186,0.503740242
15.427500,0.318077833,0.000004672,0.000012718,-0.806703625,0.505369010
15.430000,0.322593295,0.000005749,0.000015595,-0.808962389,0.507094360
15.432500,0.327221401,0.000006865,0.000018550,-0.811455476,0.508908330
15.435000,0.331954295,0.000008019,0.000021579,-0.814168375,0.510803906
15.437500,0.336784884,0.000009211,0.000024678,-0.817088177,0.512774675
15.440000,0.341706600,0.000010441,0.000027844,-0.820203080,0.514814639
15.442500,0.346713243,0.000011708,0.000031072,-0.823502069,0.516918102
15.445000,0.351798882,0.000013013,0.000034358,-0.826974724,0.519079594
15.447500,0.356957793,0.000014356,0.000037701,-0.830611075,0.521293833
15.450000,0.362184408,0.000015736,0.000041095,-0.834401516,0.523555696
15.452500,0.367473288,0.000017153,0.000044538,-0.838336734,0.525860199
15.455000,0.372819094,0.000018606,0.000048028,-0.842407663,0.528202493
15.457500,0.378216572,0.000020097,0.000051561,-0.846605453,0.530577853
15.460000,0.383660544,0.000021624,0.000055133,-0.850921440,0.532981676
15.462500,0.389145895,0.000023187,0.000058743,-0.855347136,0.535409484
15.465000,0.394667571,0.000024786,0.000062386,-0.859874209,0.537856923
15.467500,0.400220570,0.000026420,0.000066061,-0.864494481,0.540319765
15.470000,0.405799944,0.000028088,0.000069764,-0.869199919,0.542793908
15.472500,0.411400794,0.000029790,0.000073493,-0.873982630,0.545275383
15.475000,0.417018268,0.000031526,0.000077244,-0.878834864,0.547760350
15.477500,0.422647566,0.000033294,0.000081015,-0.883749007,0.550245107
15.480000,0.428283933,0.000035094,0.000084804,-0.888717584,0.552726084
15.482500,0.433922667,0.000036925,0.000088606,-0.893733259,0.555199851
15.485000,0.439559113,0.000038786,0.000092421,-0.898788835,0.557663114
15.487500,0.445188668,0.000040675,0.000096244,-0.903877256,0.560112718
15.490000,0.450806778,0.000042592,0.000100073,-0.908991607,0.562545645
15.492500,0.456408946,0.000044535,0.000103905,-0.914125115,0.564959015
15.495000,0.461990726,0.000046503,0.000107738,-0.919271150,0.567350085
15.497500,0.467547727,0.000048495,0.000111569,-0.924423230,0.569716247
15.500000,0.473075616,0.000050509,0.000115395,-0.929575012,0.572055027
15.502500,0.478570116,0.000052543,0.000119214,-0.934720306,0.574364082
15.505000,0.484027010,0.000054596,0.000123022,-0.939853063,0.576641197
15.507500,0.489442140,0.000056667,0.000126818,-0.944967384,0.578884286
15.510000,0.494811410,0.000058752,0.000130598,-0.950057518,0.581091385
15.512500,0.500130786,0.000060851,0.000134360,-0.955117859,0.583260649
15.515000,0.505396297,0.000062962,0.000138101,-0.960142950,0.585390355
15.517500,0.510604037,0.000065082,0.000141818,-0.965127481,0.587478887
15.520000,0.515750167,0.000067210,0.000145509,-0.970066288,0.589524746
15.522500,0.520830912,0.000069343,0.000149171,-0.974954355,0.591526533
15.525000,0.525842569,0.000071479,0.000152802,-0.979786810,0.593482957
15.527500,0.530781500,0.000073616,0.000156399,-0.984558927,0.595392822
15.530000,0.535644139,0.000075751,0.000159959,-0.989266121,0.597255029
15.532500,0.540426993,0.000077883,0.000163479,-0.993903953,0.599068570
15.535000,0.545357943,0.000080124,0.000167105,-0.998728775,0.599563063
15.537500,0.550297531,0.000082409,0.000170745,-1.003584770,0.599609269
15.540000,0.555147254,0.000084688,0.000174339,-1.008357596,0.599631318
15.542500,0.559892658,0.000086953,0.000177877,-1.013029485,0.599650452
15.545000,0.564529825,0.000089198,0.000181356,-1.017595882,0.599668352
15.547500,0.569055725,0.000091422,0.000184773,-1.022053406,0.599685165
15.550000,0.573467477,0.000093622,0.000188125,-1.026398893,0.599700922
15.552500,0.577762290,0.000095794,0.000191412,-1.030629320,0.599715640
15.555000,0.581937461,0.000097936,0.000194629,-1.034741795,0.599729337
15.557500,0.585990370,0.000100045,0.000197774,-1.038733553,0.599742031
15.560000,0.589918485,0.000102118,0.000200846,-1.042601954,0.599753735
15.562500,0.593719359,0.000104151,0.000203841,-1.046344479,0.599764467
15.565000,0.597390631,0.000106142,0.000206758,-1.049958728,0.599774238
15.567500,0.600930028,0.000108089,0.000209593,-1.053442418,0.599783064
15.570000,0.604335365,0.000109987,0.000212346,-1.056793379,0.599790956
15.572500,0.607604543,0.000111835,0.000215012,-1.060009549,0.599797926
15.575000,0.610735552,0.000113629,0.000217591,-1.063088979,0.599803985
15.577500,0.613726471,0.000115367,0.000220079,-1.066029823,0.599809143
15.580000,0.616575468,0.000117046,0.000222476,-1.068830341,0.599813410
15.582500,0.619280799,0.000118663,0.000224778,-1.071488893,0.599816794
15.585000,0.621840814,0.000120216,0.000226984,-1.074003941,0.599819304
15.587500,0.624253950,0.000121702,0.000229091,-1.076374044,0.599820947
15.590000,0.626518739,0.000123119,0.000231097,-1.078597857,0.599821729
15.592500,0.628633802,0.000124464,0.000233002,-1.080674131,0.599821657
15.595000,0.630597853,0.000125736,0.000234802,-1.082601708,0.599820735
15.597500,0.632409701,0.000126931,0.000236496,-1.084379525,0.599818969
15.600000,0.634068246,0.000128048,0.000238082,-1.086006606,0.599816363
15.602500,0.635572483,0.000129086,0.000239559,-1.087482066,0.599812919
15.605000,0.636921502,0.000130041,0.000240925,-1.088805107,0.599808641
15.607500,0.638114485,0.000130913,0.000242178,-1.089975019,0.599803531
15.610000,0.639098583,0.000131588,0.000243139,-1.090929892,0.599462757
15.612500,0.639994645,0.000132223,0.000244034,-1.091809890,0.599454056
15.615000,0.640619696,0.000132702,0.000244750,-1.092421784,0.600000000
15.617500,0.641259552,0.000133205,0.000245463,-1.093052997,0.599868178
15.620000,0.641696996,0.000133594,0.000246036,-1.093483010,0.599441816
15.622500,0.641874449,0.000133761,0.000246295,-1.093656132,0.599831148
15.625000,0.641937928,0.000133865,0.000246477,-1.093719265,0.600000000
15.627500,0.641937928,0.000133865,0.000246477,-1.093719265,0.600000000
15.630000,0.641937928,0.000133865,0.000246477,-1.093719265,0.600000000
15.632500,0.641539553,0.000133745,0.000246331,-1.093351366,0.599335042
15.635000,0.641033658,0.000133555,0.000246117,-1.092866092,0.599469449
15.637500,0.640371070,0.000133275,0.000245795,-1.092225067,0.599540591
15.640000,0.639558714,0.000132915,0.000245368,-1.091436997,0.599551591
15.642500,0.638598926,0.000132475,0.000244836,-1.090504821,0.599503564
15.645000,0.637492805,0.000131958,0.000244201,-1.089429811,0.599397042
15.647500,0.636241166,0.000131363,0.000243463,-1.088212808,0.599232399
15.650000,0.634415690,0.000130502,0.000242443,-1.086399803,0.599143933
15.652500,0.633146037,0.000129902,0.000241676,-1.085178931,0.598965816
15.655000,0.631052239,0.000128898,0.000240446,-1.083111647,0.598759443
15.657500,0.629108650,0.000127974,0.000239300,-1.081204393,0.598601335
15.660000,0.627049170,0.000126989,0.000238058,-1.079188958,0.598388484
15.662500,0.624853806,0.000125931,0.000236709,-1.077041416,0.598112627
15.665000,0.622522140,0.000124801,0.000235252,-1.074760736,0.597773715
15.667500,0.620055427,0.000123599,0.000233688,-1.072348083,0.597372416
15.670000,0.617455147,0.000122327,0.000232018,-1.069804924,0.596909465
15.672500,0.614722890,0.000120988,0.000230242,-1.067132849,0.596385606
15.675000,0.611860338,0.000119583,0.000228363,-1.064333564,0.595801590
15.677500,0.608869272,0.000118114,0.000226381,-1.061408889,0.595158176
15.680000,0.605751562,0.000116583,0.000224297,-1.058360756,0.594456128
15.682500,0.602509173,0.000114993,0.000222113,-1.055191216,0.593696220
15.685000,0.599144162,0.000113345,0.000219831,-1.051902437,0.592879235
15.687500,0.595658677,0.000111642,0.000217452,-1.048496707,0.592005966
15.690000,0.592054956,0.000109887,0.000214978,-1.044976438,0.591077219
15.692500,0.588335328,0.000108081,0.000212410,-1.041344162,0.590093816
15.695000,0.584502208,0.000106228,0.000209752,-1.037602540,0.589056590
15.697500,0.580558103,0.000104331,0.000207004,-1.033754358,0.587966393
15.700000,0.576505603,0.000102391,0.000204169,-1.029802533,0.586824096
15.702500,0.572347387,0.000100411,0.000201250,-1.025750112,0.585630589
15.705000,0.568086219,0.000098395,0.000198248,-1.021600277,0.584386786
15.707500,0.563724948,0.000096345,0.000195166,-1.017356343,0.583093625
15.710000,0.559266507,0.000094263,0.000192006,-1.013021763,0.581752071
15.712500,0.554713911,0.000092154,0.000188771,-1.008600130,0.580363118
15.715000,0.550070259,0.000090019,0.000185464,-1.004095178,0.578927793
15.717500,0.545338730,0.000087861,0.000182086,-0.999510781,0.577447154
15.720000,0.540522586,0.000085684,0.000178643,-0.994850961,0.575922302
15.722500,0.535625167,0.000083489,0.000175135,-0.990119884,0.574354372
15.725000,0.530649893,0.000081281,0.000171566,-0.985321864,0.572744548
15.727500,0.525600261,0.000079062,0.000167939,-0.980461366,0.571094057
15.730000,0.520479848,0.000076834,0.000164257,-0.975543005,0.569404176
15.732500,0.515292304,0.000074600,0.000160523,-0.970571548,0.567676238
15.735000,0.510041359,0.000072363,0.000156740,-0.965551915,0.565911628
15.737500,0.504730815,0.000070126,0.000152912,-0.960489183,0.564111798
15.740000,0.499364547,0.000067891,0.000149042,-0.955388581,0.562278258
15.742500,0.493561469,0.000065421,0.000144744,-0.949811019,0.560452705
15.745000,0.488410295,0.000063342,0.000141005,-0.945007782,0.558698916
15.747500,0.482539415,0.000060907,0.000136653,-0.939415521,0.556813157
15.750000,0.476940740,0.000058624,0.000132477,-0.934158900,0.555037716
15.752500,0.471316690,0.000056365,0.000128285,-0.928906347,0.553232087
15.755000,0.465663843,0.000054125,0.000124076,-0.923653093,0.551394317
15.757500,0.459986325,0.000051909,0.000119856,-0.918405123,0.549526629
15.760000,0.454288531,0.000049717,0.000115626,-0.913168916,0.547631455
15.762500,0.448574930,0.000047552,0.000111392,-0.907951118,0.545711318
15.765000,0.442850054,0.000045415,0.000107156,-0.902758531,0.543768841
15.767500,0.437118496,0.000043308,0.000102923,-0.897598116,0.541806748
15.770000,0.431384910,0.000041233,0.000098696,-0.892476984,0.539827866
15.772500,0.425654011,0.000039191,0.000094480,-0.887402401,0.537835136
15.775000,0.419930568,0.000037183,0.000090277,-0.882381782,0.535831612
15.777500,0.414219407,0.000035211,0.000086092,-0.877422691,0.533820465
15.780000,0.408525408,0.000033276,0.000081928,-0.872532841,0.531804991
15.782500,0.402853505,0.000031379,0.000077790,-0.867720087,0.529788613
15.785000,0.397208682,0.000029521,0.000073680,-0.862992435,0.527774881
15.787500,0.391595977,0.000027702,0.000069603,-0.858358036,0.525767480
15.790000,0.386020481,0.000025924,0.000065562,-0.853825188,0.523770233
15.792500,0.380487337,0.000024187,0.000061561,-0.849402345,0.521787100
15.795000,0.375001747,0.000022491,0.000057604,-0.845098118,0.519822187
15.797500,0.369568975,0.000020838,0.000053694,-0.840921289,0.517879748
15.800000,0.364194352,0.000019227,0.000049835,-0.836880824,0.515964193
15.802500,0.358883289,0.000017659,0.000046031,-0.832985896,0.514080090
15.805000,0.353641293,0.000016133,0.000042285,-0.829245917,0.512232182
15.807500,0.348473986,0.000014651,0.000038602,-0.825670578,0.510425398
15.810000,0.343387134,0.000013213,0.000034984,-0.822269917,0.508664873
15.812500,0.338386696,0.000011817,0.000031436,-0.819054406,0.506955981
15.815000,0.333478883,0.000010465,0.000027962,-0.816035081,0.505304379
15.817500,0.328670254,0.000009157,0.000024565,-0.813223736,0.503716079
15.820000,0.323967861,0.000007893,0.000021251,-0.810633223,0.502197554
15.822500,0.319379484,0.000006672,0.000018025,-0.808277931,0.500755929
15.825000,0.314914040,0.000005497,0.000014891,-0.806174627,0.499399300
15.827500,0.310582374,0.000004366,0.000011856,-0.804344075,0.498137373
15.830000,0.306399084,0.000003283,0.000008930,-0.802814778,0.496982952
15.832500,0.302388741,0.000002252,0.000006129,-0.801635688,0.495957025
15.835000,0.298556905,0.000001271,0.000003455,-0.800817219,0.495065053
15.837500,0.294724628,0.000000297,0.000000792,-0.799993034,0.494161055
15.840000,0.290867021,-0.000000676,-0.000001875,-0.799110178,0.493224426
15.842500,0.286984505,-0.000001647,-0.000004546,-0.798166988,0.492255102
15.845000,0.283078442,-0.000002618,-0.000007221,-0.797163681,0.491253752
15.847500,0.279150272,-0.000003586,-0.000009899,-0.796100623,0.490221072
15.850000,0.275201471,-0.000004552,-0.000012579,-0.794978268,0.489157767
15.852500,0.271233557,-0.000005514,-0.000015261,-0.793797156,0.488064549
15.855000,0.267248083,-0.000006473,-0.000017943,-0.792557911,0.486942139
15.857500,0.263246640,-0.000007428,-0.000020625,-0.791261241,0.485791264
15.860000,0.259230856,-0.000008378,-0.000023306,-0.789907940,0.484612662
15.862500,0.255202393,-0.000009322,-0.000025985,-0.788498883,0.483407081
15.865000,0.251162945,-0.000010261,-0.000028661,-0.787035029,0.482175280
15.867500,0.247114240,-0.000011193,-0.000031334,-0.785517417,0.480918028
15.870000,0.243058040,-0.000012118,-0.000034002,-0.783947170,0.479636108
15.872500,0.238996133,-0.000013036,-0.000036664,-0.782325489,0.478330315
15.875000,0.234930340,-0.000013946,-0.000039320,-0.780653656,0.477001459
15.877500,0.230862509,-0.000014847,-0.000041967,-0.778933029,0.475650364
15.880000,0.226794515,-0.000015739,-0.000044607,-0.777165045,0.474277870
15.882500,0.222728258,-0.000016622,-0.000047236,-0.775351217,0.472884833
15.885000,0.218665666,-0.000017494,-0.000049855,-0.773493131,0.471472126
15.887500,0.214608687,-0.000018356,-0.000052461,-0.771592450,0.470040640
15.890000,0.210559294,-0.000019207,-0.000055055,-0.769650907,0.468591286
15.892500,0.206519478,-0.000020046,-0.000057635,-0.767670305,0.467124992
15.895000,0.202491254,-0.000020873,-0.000060200,-0.765652516,0.465642710
15.897500,0.198476652,-0.000021688,-0.000062748,-0.763599483,0.464145410
15.900000,0.194477720,-0.000022491,-0.000065279,-0.761513210,0.462634087
15.902500,0.190496522,-0.000023280,-0.000067792,-0.759395768,0.461109755
15.905000,0.186535137,-0.000024056,-0.000070285,-0.757249289,0.459573455
15.907500,0.182595656,-0.000024817,-0.000072758,-0.755075964,0.458026250
15.910000,0.178680182,-0.000025565,-0.000075208,-0.752878043,0.456469229
15.912500,0.174790827,-0.000026298,-0.000077636,-0.750657830,0.454903506
15.915000,0.170929712,-0.000027017,-0.000080039,-0.748417685,0.453330219
15.917500,0.167098967,-0.000027720,-0.000082417,-0.746160015,0.451750536
15.920000,0.163300723,-0.000028409,-0.000084769,-0.743887277,0.450165649
15.922500,0.159537118,-0.000029081,-0.000087093,-0.741601973,0.448576777
15.925000,0.155810292,-0.000029738,-0.000089389,-0.739306648,0.446985169
15.927500,0.152122382,-0.000030380,-0.000091655,-0.737003885,0.445392098
15.930000,0.148475528,-0.000031005,-0.000093890,-0.734696306,0.443798868
15.932500,0.144871864,-0.000031614,-0.000096092,-0.732386563,0.442206806
15.935000,0.141313518,-0.000032207,-0.000098262,-0.730077341,0.440617270
15.937500,0.137802614,-0.000032784,-0.000100397,-0.727771349,0.439031645
15.940000,0.134341265,-0.000033344,-0.000102497,-0.725471322,0.437451339
15.942500,0.130931575,-0.000033888,-0.000104561,-0.723180012,0.435877789
15.945000,0.127575632,-0.000034416,-0.000106587,-0.720900187,0.434312456
15.947500,0.124275514,-0.000034927,-0.000108574,-0.718634627,0.432756824
15.950000,0.121033277,-0.000035422,-0.000110522,-0.716386120,0.431212404
15.952500,0.117850961,-0.000035900,-0.000112429,-0.714157457,0.429680723
15.955000,0.114730586,-0.000036362,-0.000114294,-0.711951427,0.428163334
15.957500,0.111674146,-0.000036808,-0.000116116,-0.709770818,0.426661805
15.960000,0.108683611,-0.000037237,-0.000117895,-0.707618404,0.425177724
15.962500,0.105760923,-0.000037651,-0.000119629,-0.705496948,0.423712690
15.965000,0.102907996,-0.000038048,-0.000121317,-0.703409194,0.422268319
15.967500,0.100126710,-0.000038430,-0.000122959,-0.701357862,0.420846236
15.970000,0.097418912,-0.000038796,-0.000124553,-0.699345646,0.419448073
15.972500,0.094786410,-0.000039147,-0.000126098,-0.697375206,0.418075468
15.975000,0.092230978,-0.000039482,-0.000127594,-0.695449165,0.416730062
15.977500,0.089913317,-0.000039782,-0.000128973,-0.693742851,0.415540955
15.980000,0.087357165,-0.000040114,-0.000130464,-0.691740617,0.414158105
15.982500,0.085186919,-0.000040388,-0.000131749,-0.690118664,0.413023484
15.985000,0.082959747,-0.000040670,-0.000133066,-0.688403350,0.411839828
15.987500,0.080803522,-0.000040941,-0.000134338,-0.686724760,0.410681027
15.990000,0.078732434,-0.000041197,-0.000135556,-0.685102543,0.409557321
15.992500,0.076749322,-0.000041438,-0.000136718,-0.683541188,0.408471276
15.995000,0.074855748,-0.000041666,-0.000137824,-0.682043160,0.407424496
15.997500,0.073053077,-0.000041879,-0.000138872,-0.680610600,0.406418445
16.000000,0.071342597,-0.000042079,-0.000139864,-0.679245535,0.405454537
16.002500,0.069725535,-0.000042265,-0.000140796,-0.677949900,0.404534146
16.005000,0.068203052,-0.000042437,-0.000141671,-0.676725539,0.403658606
16.007500,0.066776245,-0.000042596,-0.000142485,-0.675574198,0.402829204
16.010000,0.065446144,-0.000042742,-0.000143240,-0.674497527,0.402047177
16.012500,0.064213710,-0.000042875,-0.000143935,-0.673497070,0.401313711
16.015000,0.063079835,-0.000042996,-0.000144569,-0.672574266,0.400629933
16.017500,0.062045338,-0.000043103,-0.000145142,-0.671730442,0.399996909
16.020000,0.061110967,-0.000043198,-0.000145654,-0.670966815,0.399415642
16.022500,0.060277395,-0.000043281,-0.000146104,-0.670284484,0.398887068
16.025000,0.059545222,-0.000043352,-0.000146493,-0.669684431,0.398412050
16.027500,0.058914968,-0.000043410,-0.000146819,-0.669167515,0.397991380
16.030000,0.058505945,-0.000043448,-0.000147041,-0.668850382,0.397738059
16.032500,0.058087996,-0.000043489,-0.000147269,-0.668514435,0.397476292
16.035000,0.057738373,-0.000043522,-0.000147454,-0.668224269,0.397247235
16.037500,0.057481069,-0.000043546,-0.000147582,-0.668005083,0.397065517
16.040000,0.057323796,-0.000043557,-0.000147649,-0.667866499,0.396936475
16.042500,0.057323796,-0.000043557,-0.000147649,-0.667866499,0.396936475
16.045000,0.057323796,-0.000043557,-0.000147649,-0.667866499,0.396936475
16.047500,0.057323796,-0.000043557,-0.000147649,-0.667866499,0.396936475
16.050000,0.057664697,-0.000043514,-0.000147407,-0.668104027,0.397060320
16.052500,0.058049092,-0.000043463,-0.000147139,-0.668408216,0.397218591
16.055000,0.058519456,-0.000043402,-0.000146820,-0.668788687,0.397425368
16.057500,0.059087538,-0.000043328,-0.000146441,-0.669250071,0.397685237
16.060000,0.059756423,-0.000043243,-0.000146001,-0.669793923,0.397999535
16.062500,0.060526647,-0.000043145,-0.000145498,-0.670420319,0.398368438
16.065000,0.061397939,-0.000043036,-0.000144935,-0.671128656,0.398791673
16.067500,0.062671435,-0.000042864,-0.000144103,-0.672226027,0.399417715
16.070000,0.063540232,-0.000042756,-0.000143542,-0.672906930,0.399835043
16.072500,0.064988978,-0.000042565,-0.000142607,-0.674124827,0.400553282
16.075000,0.066319069,-0.000042390,-0.000141747,-0.675221122,0.401205991
16.077500,0.067723930,-0.000042206,-0.000140844,-0.676363980,0.401897371
16.080000,0.069221496,-0.000042010,-0.000139886,-0.677575609,0.402639090
16.082500,0.070812690,-0.000041801,-0.000138874,-0.678857402,0.403431649
16.085000,0.072496570,-0.000041580,-0.000137808,-0.680207914,0.404274132
16.087500,0.074271935,-0.000041346,-0.000136688,-0.681625265,0.405165393
16.090000,0.076137499,-0.000041099,-0.000135515,-0.683107444,0.406104211
16.092500,0.078091915,-0.000040839,-0.000134291,-0.684652357,0.407089309
16.095000,0.080133785,-0.000040565,-0.000133015,-0.686257833,0.408119357
16.097500,0.082261657,-0.000040278,-0.000131689,-0.687921631,0.409192982
16.100000,0.084474029,-0.000039977,-0.000130315,-0.689641442,0.410308767
16.102500,0.086769351,-0.000039662,-0.000128891,-0.691414898,0.411465257
16.105000,0.089146026,-0.000039334,-0.000127421,-0.693239572,0.412660962
16.107500,0.091602416,-0.000038992,-0.000125904,-0.695112986,0.413894362
16.110000,0.094136837,-0.000038635,-0.000124341,-0.697032613,0.415163908
16.112500,0.096747570,-0.000038265,-0.000122735,-0.698995885,0.416468028
16.115000,0.099432855,-0.000037880,-0.000121084,-0.701000194,0.417805133
16.117500,0.102190897,-0.000037480,-0.000119392,-0.703042898,0.419173614
16.120000,0.105019869,-0.000037067,-0.000117658,-0.705121325,0.420571852
16.122500,0.107917911,-0.000036638,-0.000115883,-0.707232781,0.421998216
16.125000,0.110883135,-0.000036196,-0.000114070,-0.709374548,0.423451071
16.127500,0.113913624,-0.000035738,-0.000112219,-0.711543895,0.424928780
16.130000,0.117007438,-0.000035266,-0.000110330,-0.713738076,0.426429703
