t,pL_tx,pL_ty,pL_tz,pR_tx,pR_ty,pR_tz,ik_err_L,ik_err_R,ik_ok_L,ik_ok_R,left_hip1_joint,left_hip2_joint,left_thigh_joint,left_knee_joint,left_ankle_joint,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.112500,-0.000420000,-0.056584518,0.041592959,-0.310851000,-0.056584518,0.034888271,8.203965096e-05,0.000000000e+00,1,1,0.330300076,-0.000007791,0.000019519,-0.861661518,0.523849935,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.115000,-0.000420000,-0.056584518,0.041946092,-0.310851000,-0.056584518,0.034888271,8.387719489e-05,0.000000000e+00,1,1,0.331858600,-0.000008231,0.000020525,-0.864828463,0.525012232,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.117500,-0.000420000,-0.056584518,0.042306146,-0.310851000,-0.056584518,0.034888271,8.563357207e-05,0.000000000e+00,1,1,0.333443499,-0.000008682,0.000021548,-0.868048518,0.526187671,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.120000,-0.000420000,-0.056584518,0.042672734,-0.310851000,-0.056584518,0.034888271,8.730449126e-05,0.000000000e+00,1,1,0.335052858,-0.000009144,0.000022587,-0.871317765,0.527374501,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.122500,-0.000420000,-0.056584518,0.043045449,-0.310851000,-0.056584518,0.034888271,8.888581925e-05,0.000000000e+00,1,1,0.336684701,-0.000009618,0.000023641,-0.874632162,0.528570948,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.125000,-0.000420000,-0.056584518,0.043423866,-0.310851000,-0.056584518,0.034888271,9.037358591e-05,0.000000000e+00,1,1,0.338336994,-0.000010101,0.000024709,-0.877987557,0.529775225,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.127500,-0.000420000,-0.056584518,0.043807544,-0.310851000,-0.056584518,0.034888271,9.176399062e-05,0.000000000e+00,1,1,0.340007655,-0.000010595,0.000025789,-0.881379690,0.530985537,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.130000,-0.000420000,-0.056584518,0.044196027,-0.310851000,-0.056584518,0.034888271,9.305340621e-05,0.000000000e+00,1,1,0.341694550,-0.000011098,0.000026880,-0.884804210,0.532200080,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.132500,-0.000420000,-0.056584518,0.044588839,-0.310851000,-0.056584518,0.034888271,9.423838437e-05,0.000000000e+00,1,1,0.343395506,-0.000011610,0.000027980,-0.888256679,0.533417057,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.135000,-0.000420000,-0.056584518,0.044985493,-0.310851000,-0.056584518,0.034888271,9.531565990e-05,0.000000000e+00,1,1,0.345108309,-0.000012130,0.000029089,-0.891732584,0.534634670,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.137500,-0.000420000,-0.056584518,0.045385487,-0.310851000,-0.056584518,0.034888271,9.628215426e-05,0.000000000e+00,1,1,0.346830712,-0.000012658,0.000030204,-0.895227344,0.535851134,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.140000,-0.000420000,-0.056584518,0.045788304,-0.310851000,-0.056584518,0.034888271,9.713497975e-05,0.000000000e+00,1,1,0.348560438,-0.000013194,0.000031325,-0.898736321,0.537064679,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.142500,-0.000420000,-0.056584518,0.046193415,-0.310851000,-0.056584518,0.034888271,9.787144241e-05,0.000000000e+00,1,1,0.350295187,-0.000013736,0.000032449,-0.902254828,0.538273550,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.145000,-0.000420000,-0.056584518,0.046600282,-0.310851000,-0.056584518,0.034888271,9.848904524e-05,0.000000000e+00,1,1,0.352032635,-0.000014284,0.000033576,-0.905778138,0.539476014,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.147500,-0.000420000,-0.056584518,0.047008352,-0.310851000,-0.056584518,0.034888271,9.898549123e-05,0.000000000e+00,1,1,0.353770443,-0.000014837,0.000034704,-0.909301491,0.540670365,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.150000,-0.000420000,-0.056584518,0.047417066,-0.310851000,-0.056584518,0.034888271,9.935868526e-05,0.000000000e+00,1,1,0.355506259,-0.000015395,0.000035831,-0.912820106,0.541854922,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.152500,-0.000420000,-0.056584518,0.047825854,-0.310851000,-0.056584518,0.034888271,9.960673701e-05,0.000000000e+00,1,1,0.357237722,-0.000015957,0.000036956,-0.916329183,0.543028038,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.155000,-0.000420000,-0.056584518,0.048234137,-0.310851000,-0.056584518,0.034888271,9.972796225e-05,0.000000000e+00,1,1,0.358962466,-0.000016521,0.000038077,-0.919823919,0.544188097,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.157500,-0.000420000,-0.056584518,0.048641333,-0.310851000,-0.056584518,0.034888271,9.972088516e-05,0.000000000e+00,1,1,0.360678126,-0.000017088,0.000039193,-0.923299507,0.545333519,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.160000,-0.000420000,-0.056584518,0.049046849,-0.310851000,-0.056584518,0.034888271,9.958423950e-05,0.000000000e+00,1,1,0.362382337,-0.000017656,0.000040303,-0.926751152,0.546462763,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.162500,-0.000420000,-0.056584518,0.049450090,-0.310851000,-0.056584518,0.034888271,9.931696985e-05,0.000000000e+00,1,1,0.364072742,-0.000018225,0.000041405,-0.930174070,0.547574326,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.165000,-0.000420000,-0.056584518,0.049850457,-0.310851000,-0.056584518,0.034888271,9.891823289e-05,0.000000000e+00,1,1,0.365746993,-0.000018793,0.000042497,-0.933563503,0.548666748,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
