t,pL_tx,pL_ty,pL_tz,pR_tx,pR_ty,pR_tz,ik_err_L,ik_err_R,ik_ok_L,ik_ok_R,left_hip1_joint,left_hip2_joint,left_thigh_joint,left_knee_joint,left_ankle_joint,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.157500,-0.000420000,-0.056584518,0.056893170,-0.310851000,-0.056584518,0.034888271,6.841439948e-05,0.000000000e+00,1,1,0.394547373,-0.000029362,0.000061402,-0.991772322,0.566303505,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.160000,-0.000420000,-0.056584518,0.057541996,-0.310851000,-0.056584518,0.034888271,6.849115673e-05,0.000000000e+00,1,1,0.397122950,-0.000030383,0.000063107,-0.996968274,0.567770916,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.162500,-0.000420000,-0.056584518,0.058187182,-0.310851000,-0.056584518,0.034888271,6.848786182e-05,0.000000000e+00,1,1,0.399674319,-0.000031407,0.000064799,-1.002113578,0.569205566,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.165000,-0.000420000,-0.056584518,0.058827769,-0.310851000,-0.056584518,0.034888271,6.840402136e-05,0.000000000e+00,1,1,0.402198074,-0.000032433,0.000066476,-1.007201353,0.570605810,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.167500,-0.000420000,-0.056584518,0.059462793,-0.310851000,-0.056584518,0.034888271,6.823926761e-05,0.000000000e+00,1,1,0.404690841,-0.000033459,0.000068135,-1.012224792,0.571970088,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.170000,-0.000420000,-0.056584518,0.060091286,-0.310851000,-0.056584518,0.034888271,6.799335825e-05,0.000000000e+00,1,1,0.407149280,-0.000034484,0.000069775,-1.017177166,0.573296928,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.172500,-0.000420000,-0.056584518,0.060712279,-0.310851000,-0.056584518,0.034888271,6.766617613e-05,0.000000000e+00,1,1,0.409570097,-0.000035505,0.000071394,-1.022051834,0.574584943,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.175000,-0.000420000,-0.056584518,0.061324803,-0.310851000,-0.056584518,0.034888271,6.725772845e-05,0.000000000e+00,1,1,0.411950035,-0.000036522,0.000072988,-1.026842247,0.575832828,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.177500,-0.000420000,-0.056584518,0.061927892,-0.310851000,-0.056584518,0.034888271,6.676814656e-05,0.000000000e+00,1,1,0.414285891,-0.000037531,0.000074558,-1.031541956,0.577039362,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.180000,-0.000420000,-0.056584518,0.062520582,-0.310851000,-0.056584518,0.034888271,6.619768525e-05,0.000000000e+00,1,1,0.416574506,-0.000038532,0.000076099,-1.036144618,0.578203401,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.182500,-0.000420000,-0.056584518,0.063101916,-0.310851000,-0.056584518,0.034888271,6.554672181e-05,0.000000000e+00,1,1,0.418812779,-0.000039522,0.000077611,-1.040644004,0.579323881,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.185000,-0.000420000,-0.056584518,0.063670942,-0.310851000,-0.056584518,0.034888271,6.481575577e-05,0.000000000e+00,1,1,0.420997663,-0.000040500,0.000079090,-1.045034000,0.580399814,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.187500,-0.000420000,-0.056584518,0.064226718,-0.310851000,-0.056584518,0.034888271,6.400540762e-05,0.000000000e+00,1,1,0.423126169,-0.000041464,0.000080537,-1.049308618,0.581430284,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.190000,-0.000420000,-0.056584518,0.064768313,-0.310851000,-0.056584518,0.034888271,6.311641837e-05,0.000000000e+00,1,1,0.425195372,-0.000042411,0.000081947,-1.053461995,0.582414445,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.192500,-0.000420000,-0.056584518,0.065294807,-0.310851000,-0.056584518,0.034888271,6.214964818e-05,0.000000000e+00,1,1,0.427202408,-0.000043340,0.000083320,-1.057488403,0.583351521,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
